1300_1330vwap,935_940vwap,amount,direction,excutointime_13:00_vwap,excutointime_9:35_vwap,instrument,pnl_buy_935-940,pnl_buy_excutointime,pnl_sell_1300-1330,pnl_sell_excutointime,price,tradingday,tradingtime,volume
NaN,42.04752413,172257,BUY,NaN,42.0317089,600362.SH,7.996116638,4.236434825,NaN,NaN,42.01390244,20251205,09:39:01,4100
NaN,20.56684374,117391,BUY,NaN,20.56771063,600392.SH,-13.64747141,-13.22541595,NaN,NaN,20.59491228,20251205,09:39:01,5700
NaN,31.07703363,9327,BUY,NaN,31.06963153,600456.SH,-4.172330736,-6.555750398,NaN,NaN,31.09,20251205,09:38:01,300
NaN,22.22848473,173436,BUY,NaN,22.22436636,600489.SH,-3.104072399,-4.957738679,NaN,NaN,22.23538462,20251205,09:39:06,7800
NaN,6.531726452,77100,BUY,NaN,6.531364399,600497.SH,-3.325082732,-3.879597328,NaN,NaN,6.533898305,20251205,09:39:08,11800
NaN,35.81806373,86023,BUY,NaN,35.80766266,600547.SH,-6.938659597,-9.845379645,NaN,NaN,35.84291667,20251205,09:39:07,2400
NaN,35.71233349,128060,BUY,NaN,35.70562057,600549.SH,39.23330092,37.36060096,NaN,NaN,35.57222222,20251205,09:39:35,3600
NaN,20.20252201,76819,BUY,NaN,20.20769977,600673.SH,-6.4369691,-3.873050465,NaN,NaN,20.21552632,20251205,09:39:02,3800
NaN,30.42023941,73019,BUY,NaN,30.41668578,600988.SH,-1.427972375,-2.596453503,NaN,NaN,30.42458333,20251205,09:39:02,2400
NaN,21.11043848,12663,BUY,NaN,21.11323909,601137.SH,2.5762063,3.902332213,NaN,NaN,21.105,20251205,09:39:04,600
NaN,25.19468189,166304,BUY,NaN,25.19361015,601168.SH,-1.148600643,-1.574054792,NaN,NaN,25.19757576,20251205,09:39:01,6600
NaN,4.976736631,57765,BUY,NaN,4.976863045,601212.SH,-6.037587129,-5.783430722,NaN,NaN,4.979741379,20251205,09:39:18,11600
NaN,11.10235027,343052,BUY,NaN,11.10166991,601600.SH,0.309657607,-0.303166356,NaN,NaN,11.10200647,20251205,09:39:01,30900
NaN,14.18104873,25539,BUY,NaN,14.18703267,601677.SH,-5.136857139,-0.916798803,NaN,NaN,14.18833333,20251205,09:39:02,1800
NaN,18.78306253,20617,BUY,NaN,18.77861321,601702.SH,21.47426956,19.11000387,NaN,NaN,18.74272727,20251205,09:39:01,1100
NaN,30.76262087,369024,BUY,NaN,30.7502794,601899.SH,3.452524321,-0.559540666,NaN,NaN,30.752,20251205,09:39:01,12000
NaN,14.0222162,54683,BUY,NaN,14.01682157,601958.SH,0.666192186,-3.182235754,NaN,NaN,14.02128205,20251205,09:39:01,3900
NaN,35.74489017,10718,BUY,NaN,35.73185031,603688.SH,5.098213103,1.450707181,NaN,NaN,35.72666667,20251205,09:37:42,300
NaN,63.01510451,233096,BUY,NaN,63.00678644,603799.SH,2.568525961,1.248678468,NaN,NaN,62.99891892,20251205,09:39:01,3700
NaN,17.03423453,5119,BUY,NaN,17.05757447,603826.SH,-17.08254374,-3.376133728,NaN,NaN,17.06333333,20251205,09:38:01,300
NaN,69.06974506,110537,BUY,NaN,69.06957195,603979.SH,-2.299116226,-2.324185142,NaN,NaN,69.085625,20251205,09:39:01,1600
NaN,18.04615483,496375,BUY,NaN,18.03865411,603993.SH,-2.13074121,-6.289766274,NaN,NaN,18.05,20251205,09:39:02,27500
NaN,64.79184099,77776.8,BUY,NaN,64.78113884,688122.SH,-3.42003115,-5.072643746,NaN,NaN,64.814,20251205,09:39:01,1200
NaN,42.94127295,180456,BUY,NaN,42.93124974,000063.SZ,-5.691804163,-8.027845892,NaN,NaN,42.96571429,20251204,09:39:01,4200
NaN,47.11033919,23568,BUY,NaN,47.11180872,000733.SZ,-5.446958849,-5.134865838,NaN,NaN,47.136,20251204,09:39:06,500
NaN,15.96092597,12794,BUY,NaN,15.96815972,000801.SZ,-19.78207817,-15.24300746,NaN,NaN,15.9925,20251204,09:39:16,800
NaN,24.83301973,64584,BUY,NaN,24.83362354,000938.SZ,-2.810883412,-2.567670825,NaN,NaN,24.84,20251204,09:39:01,2600
NaN,42.70415366,17053,BUY,NaN,42.69332467,002025.SZ,16.77908522,14.24687989,NaN,NaN,42.6325,20251204,09:38:03,400
NaN,33.40146694,56798,BUY,NaN,33.40160482,002179.SZ,-2.730807122,-2.689517491,NaN,NaN,33.41058824,20251204,09:39:09,1700
NaN,12.13735242,6076,BUY,NaN,12.13971892,002194.SZ,-12.06818356,-10.11644599,NaN,NaN,12.152,20251204,09:39:01,500
NaN,60.20499457,36171,BUY,NaN,60.20343516,002281.SZ,-13.28883615,-13.54820351,NaN,NaN,60.285,20251204,09:39:01,600
NaN,49.51970976,9914,BUY,NaN,49.54528846,002338.SZ,-10.15560021,-4.987666684,NaN,NaN,49.57,20251204,09:36:01,200
NaN,26.57215323,15975,BUY,NaN,26.57267807,002396.SZ,-19.88802634,-19.69012361,NaN,NaN,26.625,20251204,09:39:03,600
NaN,12.15769551,31613,BUY,NaN,12.15937378,002465.SZ,-0.946429057,0.433927535,NaN,NaN,12.15884615,20251204,09:39:16,2600
NaN,27.71137551,13871,BUY,NaN,27.72526986,002544.SZ,-11.05123314,-6.034256401,NaN,NaN,27.742,20251204,09:39:06,500
NaN,11.46436872,16068,BUY,NaN,11.46815739,002583.SZ,-11.14246889,-7.835148637,NaN,NaN,11.47714286,20251204,09:39:12,1400
NaN,46.55925103,9339,BUY,NaN,46.67985019,002881.SZ,-29.15617652,-3.245471584,NaN,NaN,46.695,20251204,09:36:01,200
NaN,40.01314394,8021,BUY,NaN,40.07668142,002929.SZ,-22.95647116,-7.066100054,NaN,NaN,40.105,20251204,09:36:01,200
NaN,52.32121053,10477,BUY,NaN,52.37391304,003031.SZ,-12.19189561,-2.116885273,NaN,NaN,52.385,20251204,09:36:01,200
0.890779539,NaN,3562980,SELL,0.890769801,NaN,159363.SZ,NaN,NaN,-0.387744406,-0.278417949,0.890745,20251204,13:29:31,4000000
1.126235253,NaN,2252803,SELL,1.126198487,NaN,159583.SZ,NaN,NaN,1.476128554,1.802641662,1.1264015,20251204,13:29:37,2000000
NaN,10.97566472,39514,BUY,NaN,10.97575117,300002.SZ,-0.406713146,-0.327942192,NaN,NaN,10.97611111,20251204,09:40:01,3600
NaN,10.09721426,54562,BUY,NaN,10.09857419,300017.SZ,-6.793766519,-5.446199393,NaN,NaN,10.10407407,20251204,09:39:15,5400
NaN,314.592024,62967,BUY,NaN,314.9262909,300033.SZ,-7.723527028,2.89880241,NaN,NaN,314.835,20251204,09:36:02,200
NaN,21.91580308,15391,BUY,NaN,21.9221319,300045.SZ,-32.5517517,-29.65539829,NaN,NaN,21.98714286,20251204,09:39:01,700
NaN,15.86324191,22249,BUY,NaN,15.86414479,300053.SZ,-18.21881763,-17.64864358,NaN,NaN,15.89214286,20251204,09:39:01,1400
NaN,9.47295881,56844,BUY,NaN,9.476243646,300058.SZ,-1.099118234,2.367653624,NaN,NaN,9.474,20251204,09:39:15,6000
NaN,5.401303338,7565,BUY,NaN,5.405153908,300081.SZ,-4.199153781,2.927723161,NaN,NaN,5.403571429,20251204,09:39:14,1400
NaN,7.351016805,23540,BUY,NaN,7.351997256,300133.SZ,-7.119008085,-5.78447499,NaN,NaN,7.35625,20251204,09:39:33,3200
NaN,10.07834866,22207,BUY,NaN,10.08845027,300166.SZ,-15.61987086,-5.591185604,NaN,NaN,10.09409091,20251204,09:39:17,2200
NaN,18.02862843,39722,BUY,NaN,18.04116417,300170.SZ,-14.87973083,-7.920982379,NaN,NaN,18.05545455,20251204,09:39:01,2200
NaN,15.01836859,20971,BUY,NaN,14.99391246,300188.SZ,26.02338322,9.755124198,NaN,NaN,14.97928571,20251204,09:39:02,1400
NaN,17.32107783,20844,BUY,NaN,17.32070651,300212.SZ,-28.24429898,-28.45928566,NaN,NaN,17.37,20251204,09:39:01,1200
NaN,91.59660833,73378,BUY,NaN,91.59980601,300223.SZ,-13.74414061,-13.39456845,NaN,NaN,91.7225,20251204,09:40:01,800
NaN,19.9561671,31927,BUY,NaN,19.96049364,300229.SZ,0.898019053,3.065374912,NaN,NaN,19.954375,20251204,09:39:06,1600
NaN,10.58383949,10578,BUY,NaN,10.58472311,300231.SZ,5.517360185,6.351709042,NaN,NaN,10.578,20251204,09:39:18,1000
NaN,13.83049666,16604,BUY,NaN,13.85021083,300252.SZ,-4.461157533,9.779027204,NaN,NaN,13.83666667,20251204,09:39:01,1200
NaN,5.112806918,17394,BUY,NaN,5.112817889,300287.SZ,-6.015160496,-5.993688912,NaN,NaN,5.115882353,20251204,09:40:01,3400
NaN,523.8488854,1571424,BUY,NaN,523.7930601,300308.SZ,0.780479857,-0.285224979,NaN,NaN,523.808,20251204,09:39:24,3000
NaN,49.38781652,39544,BUY,NaN,49.4023892,300339.SZ,-8.541273275,-5.588959734,NaN,NaN,49.43,20251204,09:39:05,800
NaN,13.16242541,23682,BUY,NaN,13.16382395,300348.SZ,4.375136375,5.43708154,NaN,NaN,13.15666667,20251204,09:39:17,1800
NaN,20.20764656,44492,BUY,NaN,20.21817826,300353.SZ,-7.912749931,-2.699601664,NaN,NaN,20.22363636,20251204,09:39:01,2200
NaN,24.93928702,39882,BUY,NaN,24.92159856,300364.SZ,5.227501798,-1.866428913,NaN,NaN,24.92625,20251204,09:39:12,1600
NaN,12.602458,45414,BUY,NaN,12.603556,300383.SZ,-9.952029784,-9.079980408,NaN,NaN,12.615,20251204,09:39:18,3600
NaN,178.4621004,320347,BUY,NaN,178.4607445,300394.SZ,27.54337185,27.46760883,NaN,NaN,177.9705556,20251204,09:39:01,1800
NaN,24.1099067,38580,BUY,NaN,24.10838517,300413.SZ,-1.075617901,-1.706803981,NaN,NaN,24.1125,20251204,09:39:02,1600
NaN,40.20081401,48329,BUY,NaN,40.21855687,300418.SZ,-18.24655899,-13.82690118,NaN,NaN,40.27416667,20251204,09:39:01,1200
NaN,48.72193086,58525,BUY,NaN,48.72615698,300442.SZ,-10.03705591,-9.168865218,NaN,NaN,48.77083333,20251204,09:39:16,1200
NaN,112.8885762,67875,BUY,NaN,112.9852101,300454.SZ,-20.9431148,-12.37240838,NaN,NaN,113.125,20251204,09:39:13,600
NaN,26.74122652,13378,BUY,NaN,26.72152275,300455.SZ,-5.524608685,-12.90242897,NaN,NaN,26.756,20251204,09:39:01,500
NaN,42.04908649,67375,BUY,NaN,42.05152856,300458.SZ,-14.33765102,-13.75608513,NaN,NaN,42.109375,20251204,09:40:00,1600
NaN,71.58837971,57294,BUY,NaN,71.59108502,300474.SZ,-4.067740424,-3.689702391,NaN,NaN,71.6175,20251204,09:40:01,800
NaN,65.36861499,65428,BUY,NaN,65.39444268,300496.SZ,-9.084636479,-5.131524507,NaN,NaN,65.428,20251204,09:39:01,1000
NaN,373.1381219,1157296,BUY,NaN,373.183492,300502.SZ,-4.908864896,-3.692508915,NaN,NaN,373.3212903,20251204,09:39:23,3100
NaN,14.48398765,14480,BUY,NaN,14.4853791,300541.SZ,2.753140879,3.713470105,NaN,NaN,14.48,20251204,09:39:32,1000
NaN,117.2004953,105610,BUY,NaN,117.2078017,300548.SZ,-12.28229754,-11.65816344,NaN,NaN,117.3444444,20251204,09:40:01,900
NaN,38.06757908,3838,BUY,NaN,38.42186667,300563.SZ,-82.07007889,10.89657278,NaN,NaN,38.38,20251204,09:35:01,100
NaN,102.4587786,61651,BUY,NaN,102.4603021,300570.SZ,-28.58594021,-28.43682124,NaN,NaN,102.7516667,20251204,09:40:01,600
NaN,46.04401267,18435,BUY,NaN,46.081008,300598.SZ,-9.444730353,-1.408823349,NaN,NaN,46.0875,20251204,09:38:01,400
NaN,45.47290427,9113,BUY,NaN,45.53152866,300613.SZ,-20.25288103,-7.351243976,NaN,NaN,45.565,20251204,09:36:03,200
NaN,139.7537851,84236,BUY,NaN,139.8463511,300620.SZ,-45.76250123,-39.11308347,NaN,NaN,140.3933333,20251204,09:39:01,600
NaN,70.1167248,28075,BUY,NaN,70.16475464,300624.SZ,-10.0939111,-3.241707306,NaN,NaN,70.1875,20251204,09:38:01,400
NaN,31.20386234,21858,BUY,NaN,31.20679173,300627.SZ,-7.002962252,-6.063603098,NaN,NaN,31.22571429,20251204,09:39:15,700
NaN,33.84000329,64367,BUY,NaN,33.85233186,300628.SZ,-11.04170448,-7.395816789,NaN,NaN,33.87736842,20251204,09:39:15,1900
NaN,30.40809082,18281,BUY,NaN,30.42767926,300638.SZ,-19.81134439,-13.36088681,NaN,NaN,30.46833333,20251204,09:39:01,600
NaN,40.58987079,8153,BUY,NaN,40.7889269,300726.SZ,-43.14603814,5.866028348,NaN,NaN,40.765,20251204,09:36:01,200
NaN,18.57346124,37152,BUY,NaN,18.57467484,300738.SZ,-1.366873284,-0.713423793,NaN,NaN,18.576,20251204,09:40:01,2000
NaN,19.49831038,19520,BUY,NaN,19.50734479,300846.SZ,-11.1238483,-6.487408913,NaN,NaN,19.52,20251204,09:39:11,1000
NaN,136.2176264,81850,BUY,NaN,136.2905733,300857.SZ,-14.61193348,-9.251805593,NaN,NaN,136.4166667,20251204,09:39:01,600
NaN,45.23332417,8952,BUY,NaN,44.80621212,300895.SZ,104.6405891,10.31377548,NaN,NaN,44.76,20251204,09:36:04,200
NaN,54.18308111,16179,BUY,NaN,53.98557021,300913.SZ,46.70851257,10.29352968,NaN,NaN,53.93,20251204,09:37:02,300
NaN,73.0279505,21972,BUY,NaN,73.17344529,301165.SZ,-29.0367591,-9.095473451,NaN,NaN,73.24,20251204,09:37:01,300
NaN,37.58224559,30097,BUY,NaN,37.57510157,301171.SZ,-10.37841281,-12.28165164,NaN,NaN,37.62125,20251204,09:39:01,800
NaN,124.3209818,37374,BUY,NaN,124.6123558,301205.SZ,-20.83463036,2.596519738,NaN,NaN,124.58,20251204,09:37:01,300
NaN,46.12872244,73850,BUY,NaN,46.14868286,301236.SZ,-5.967553756,-1.639730222,NaN,NaN,46.15625,20251204,09:39:09,1600
NaN,14.22199704,2856,BUY,NaN,14.28023887,301339.SZ,-40.78397758,0.167273667,NaN,NaN,14.28,20251204,09:36:09,200
NaN,75.5940404,15162,BUY,NaN,75.88517857,301486.SZ,-28.56833618,9.906884697,NaN,NaN,75.81,20251204,09:36:01,200
NaN,56.27565392,22544,BUY,NaN,56.3624296,301536.SZ,-14.98802245,0.431067387,NaN,NaN,56.36,20251204,09:38:04,400
2.742990137,NaN,2744765.3,SELL,2.742984893,NaN,515880.SH,NaN,NaN,6.471633308,6.490764835,2.7447653,20251204,13:29:30,1000000
NaN,15.87254041,25422,BUY,NaN,15.86964326,600105.SH,-10.21234884,-12.03980487,NaN,NaN,15.88875,20251204,09:39:01,1600
NaN,8.435013258,7601,BUY,NaN,8.435013258,600198.SH,-12.49825803,-12.49825803,NaN,NaN,8.445555556,20251204,09:40:00,900
NaN,27.24940144,5466,BUY,NaN,27.29658824,600345.SH,-29.57810218,-12.24027135,NaN,NaN,27.33,20251204,09:36:02,200
NaN,19.73918812,55275,BUY,NaN,19.74035746,600487.SH,-0.954095285,-0.361678634,NaN,NaN,19.74107143,20251204,09:39:11,2800
NaN,22.5023422,24783,BUY,NaN,22.50028551,600498.SH,-12.29107561,-13.2062738,NaN,NaN,22.53,20251204,09:39:26,1100
NaN,16.48876452,62699,BUY,NaN,16.47835924,600522.SH,-6.654421074,-12.97313661,NaN,NaN,16.49973684,20251204,09:39:05,3800
NaN,38.78580424,46561,BUY,NaN,38.78383052,600745.SH,-3.87489647,-4.383995837,NaN,NaN,38.80083333,20251204,09:39:01,1200
NaN,13.39347165,9390,BUY,NaN,13.39720775,600776.SH,-15.54045534,-12.74740661,NaN,NaN,13.41428571,20251204,09:39:02,700
NaN,62.61969584,350485,BUY,NaN,62.61969584,601138.SH,5.284072075,5.284072075,NaN,NaN,62.58660714,20251204,09:40:01,5600
NaN,82.28641412,16548,BUY,NaN,82.7685625,601869.SH,-55.12281487,3.450887527,NaN,NaN,82.74,20251204,09:36:02,200
NaN,107.5924917,43264,BUY,NaN,108.1088519,603083.SH,-52.74608346,-4.731162384,NaN,NaN,108.16,20251204,09:38:02,400
NaN,88.84054622,26715,BUY,NaN,89.01494949,603236.SH,-23.57637255,-3.937597589,NaN,NaN,89.05,20251204,09:37:01,300
NaN,45.54464857,13704,BUY,NaN,45.65366376,603341.SH,-29.71840376,-5.768703402,NaN,NaN,45.68,20251204,09:37:05,300
NaN,27.42209817,8239,BUY,NaN,27.46150673,603496.SH,-15.03720356,-0.665151732,NaN,NaN,27.46333333,20251204,09:37:03,300
NaN,21.40166136,12867,BUY,NaN,21.40245819,603712.SH,-20.25013107,-19.87706676,NaN,NaN,21.445,20251204,09:39:03,600
NaN,68.25036277,41128,BUY,NaN,68.53237106,688036.SH,-43.41425967,-2.085964122,NaN,NaN,68.54666667,20251204,09:37:02,600
NaN,34.71603046,6972,BUY,NaN,NaN,688100.SH,-41.47062266,NaN,NaN,NaN,34.86,20251204,09:35:07,200
NaN,23.96396405,4810,BUY,NaN,24.06164384,688182.SH,-35.90222006,4.839168802,NaN,NaN,24.05,20251204,09:35:08,200
NaN,7.002778327,13319,BUY,NaN,7.005269712,688387.SH,-10.31258308,-6.75247048,NaN,NaN,7.01,20251204,09:39:22,1900
NaN,45.06220989,189947,BUY,NaN,45.06446194,000063.SZ,-36.23131332,-35.72976302,NaN,NaN,45.22547619,20251203,09:40:01,4200
NaN,47.35422186,23695,BUY,NaN,47.39097748,000733.SZ,-7.555427491,0.206259704,NaN,NaN,47.39,20251203,09:39:01,500
NaN,16.41942726,13159,BUY,NaN,16.44566853,000801.SZ,-17.85856473,-1.873725748,NaN,NaN,16.44875,20251203,09:39:01,800
NaN,25.10196209,65347,BUY,NaN,25.1299077,000938.SZ,-12.548602,-1.414185549,NaN,NaN,25.13346154,20251203,09:39:01,2600
NaN,41.83398155,16758,BUY,NaN,41.88591339,002025.SZ,-14.58585686,-2.169371082,NaN,NaN,41.895,20251203,09:38:02,400
NaN,33.63326515,57222,BUY,NaN,33.65369174,002179.SZ,-7.948930431,-1.874463418,NaN,NaN,33.66,20251203,09:39:12,1700
NaN,12.32620896,6170,BUY,NaN,12.3375697,002194.SZ,-11.18838428,-1.969838408,NaN,NaN,12.34,20251203,09:39:01,500
NaN,61.35373915,36846,BUY,NaN,61.39948746,002281.SZ,-9.169914588,-1.712154148,NaN,NaN,61.41,20251203,09:39:01,600
NaN,49.82677315,10003,BUY,NaN,49.99130785,002338.SZ,-37.77624691,-4.73925447,NaN,NaN,50.015,20251203,09:36:01,200
NaN,27.27762059,16355,BUY,NaN,27.28682371,002396.SZ,7.070726272,10.44107613,NaN,NaN,27.25833333,20251203,09:39:09,600
NaN,12.21640828,31780,BUY,NaN,12.22132041,002465.SZ,-5.458760806,-1.437255162,NaN,NaN,12.22307692,20251203,09:39:12,2600
NaN,28.39572488,14221,BUY,NaN,28.41884241,002544.SZ,-16.29650967,-8.148673271,NaN,NaN,28.442,20251203,09:39:01,500
NaN,11.77025878,16497,BUY,NaN,11.77832755,002583.SZ,-11.31040866,-4.452143955,NaN,NaN,11.78357143,20251203,09:39:01,1400
NaN,47.50711261,9538,BUY,NaN,47.78675703,002881.SZ,-38.49684446,20.24766507,NaN,NaN,47.69,20251203,09:36:01,200
NaN,40.77735965,8173,BUY,NaN,40.88639474,002929.SZ,-21.49240452,5.232727654,NaN,NaN,40.865,20251203,09:36:05,200
NaN,52.78888446,10580,BUY,NaN,52.880625,003031.SZ,-21.04904072,-3.663912823,NaN,NaN,52.9,20251203,09:36:04,200
0.893372686,NaN,3569371,SELL,0.893208502,NaN,159363.SZ,NaN,NaN,-11.52863031,-9.692610034,0.89234275,20251203,13:43:37,4000000
1.129467006,NaN,2257460,SELL,1.12945694,NaN,159583.SZ,NaN,NaN,-6.525256153,-6.436190587,1.12873,20251203,13:29:35,2000000
NaN,11.22547754,40473,BUY,NaN,11.2257015,300002.SZ,-15.16412837,-14.96432115,NaN,NaN,11.2425,20251203,09:40:01,3600
NaN,10.28339526,53531,BUY,NaN,10.28413436,300017.SZ,-10.72390593,-10.00445937,NaN,NaN,10.29442308,20251203,09:39:57,5200
NaN,318.5859069,63798,BUY,NaN,318.8154229,300033.SZ,-12.68396149,-5.475805181,NaN,NaN,318.99,20251203,09:36:01,200
NaN,22.46264964,15775,BUY,NaN,22.50069492,300045.SZ,-32.52717165,-15.56367973,NaN,NaN,22.53571429,20251203,09:39:01,700
NaN,16.30394678,22868,BUY,NaN,16.32130944,300053.SZ,-18.60833686,-7.950512933,NaN,NaN,16.33428571,20251203,09:39:04,1400
NaN,9.832766519,59100,BUY,NaN,9.846417215,300058.SZ,-17.52658402,-3.638669078,NaN,NaN,9.85,20251203,09:39:01,6000
NaN,5.892132909,8241,BUY,NaN,5.896026834,300081.SZ,9.681277004,16.27920493,NaN,NaN,5.886428571,20251203,09:39:01,1400
NaN,7.553022959,24208,BUY,NaN,7.562168862,300133.SZ,-15.85728158,-3.743817996,NaN,NaN,7.565,20251203,09:39:06,3200
NaN,10.47547875,23077,BUY,NaN,10.48639262,300166.SZ,-13.42822055,-3.006597019,NaN,NaN,10.48954545,20251203,09:39:04,2200
NaN,18.91340179,41629,BUY,NaN,18.92907437,300170.SZ,-4.690292023,3.593227405,NaN,NaN,18.92227273,20251203,09:39:01,2200
NaN,15.36795638,21552,BUY,NaN,15.39012803,300188.SZ,-17.1326211,-2.701529434,NaN,NaN,15.39428571,20251203,09:39:02,1400
NaN,18.29621377,22021,BUY,NaN,18.33916876,300212.SZ,-29.85293482,-6.360469557,NaN,NaN,18.35083333,20251203,09:39:04,1200
NaN,94.55928329,75002,BUY,NaN,94.56969407,300223.SZ,85.32036905,86.41183387,NaN,NaN,93.7525,20251203,09:39:01,800
NaN,20.41928185,32739,BUY,NaN,20.44603314,300229.SZ,-20.85927964,-7.748135733,NaN,NaN,20.461875,20251203,09:39:01,1600
NaN,10.8014475,10820,BUY,NaN,10.80824828,300231.SZ,-17.17593946,-10.8729195,NaN,NaN,10.82,20251203,09:39:10,1000
NaN,13.30595243,13310,BUY,NaN,13.30987721,300252.SZ,-3.041923934,-0.09225521,NaN,NaN,13.31,20251203,09:39:04,1000
NaN,5.219575835,17777,BUY,NaN,5.222889431,300287.SZ,-17.15383888,-10.79858294,NaN,NaN,5.228529412,20251203,09:39:03,3400
NaN,550.9235182,1654302,BUY,NaN,551.8071183,300308.SZ,-9.265928755,6.761753067,NaN,NaN,551.434,20251203,09:39:01,3000
NaN,50.36168209,40355,BUY,NaN,50.42439182,300339.SZ,-16.29570452,-3.83905051,NaN,NaN,50.44375,20251203,09:39:02,800
NaN,13.49877623,24360,BUY,NaN,13.52759679,300348.SZ,-25.60017644,-4.240620097,NaN,NaN,13.53333333,20251203,09:39:01,1800
NaN,20.20149941,44485,BUY,NaN,20.21065595,300353.SZ,-9.383032135,-4.848229986,NaN,NaN,20.22045455,20251203,09:39:01,2200
NaN,26.0265135,41695,BUY,NaN,26.05387994,300364.SZ,-12.6261627,-2.109115374,NaN,NaN,26.059375,20251203,09:39:06,1600
NaN,12.90656426,46487,BUY,NaN,12.91735648,300383.SZ,-5.029451884,3.329566319,NaN,NaN,12.91305556,20251203,09:39:01,3600
NaN,168.3508274,303549,BUY,NaN,168.6082045,300394.SZ,-17.0777885,-1.786911842,NaN,NaN,168.6383333,20251203,09:39:01,1800
NaN,24.64201835,39473,BUY,NaN,24.67356396,300413.SZ,-11.60889135,1.191137464,NaN,NaN,24.670625,20251203,09:39:08,1600
NaN,41.45558756,49831,BUY,NaN,41.49720377,300418.SZ,-16.94482662,-6.899154099,NaN,NaN,41.52583333,20251203,09:39:01,1200
NaN,49.35113465,59337,BUY,NaN,49.42813141,300442.SZ,-19.52647155,-3.918536623,NaN,NaN,49.4475,20251203,09:39:02,1200
NaN,113.8312565,68434,BUY,NaN,114.0175418,300454.SZ,-19.80213114,-3.431476233,NaN,NaN,114.0566667,20251203,09:39:01,600
NaN,24.95462881,12525,BUY,NaN,25.04222972,300455.SZ,-38.21783565,-3.102870522,NaN,NaN,25.05,20251203,09:39:06,500
NaN,43.2640042,69240,BUY,NaN,43.31224518,300458.SZ,-2.541557516,8.599226328,NaN,NaN,43.275,20251203,09:39:01,1600
NaN,71.99307346,57704,BUY,NaN,72.08141568,300474.SZ,-19.01940519,-6.74020039,NaN,NaN,72.13,20251203,09:39:01,800
NaN,67.42401235,67464,BUY,NaN,67.42254717,300496.SZ,-5.93077213,-6.148214245,NaN,NaN,67.464,20251203,09:39:01,1000
NaN,380.4158494,1179805,BUY,NaN,380.6749151,300502.SZ,-4.374388012,2.434018946,NaN,NaN,380.5822581,20251203,09:39:01,3100
NaN,14.72175187,14750,BUY,NaN,14.73447032,300541.SZ,-19.18802096,-10.53969526,NaN,NaN,14.75,20251203,09:39:01,1000
NaN,119.461493,107531,BUY,NaN,119.5456174,300548.SZ,-1.456194142,5.581844063,NaN,NaN,119.4788889,20251203,09:39:02,900
NaN,37.68234711,3798,BUY,NaN,37.99,300563.SZ,-78.99000744,2.63227165,NaN,NaN,37.98,20251203,09:35:01,100
NaN,103.3269483,62224,BUY,NaN,103.5320552,300570.SZ,-36.74920555,-16.86545275,NaN,NaN,103.7066667,20251203,09:39:01,600
NaN,47.23655677,18964,BUY,NaN,47.40490011,300598.SZ,-36.7180096,-1.075815968,NaN,NaN,47.41,20251203,09:38:03,400
NaN,46.1386197,9245,BUY,NaN,46.25009434,300613.SZ,-18.72190767,5.425792094,NaN,NaN,46.225,20251203,09:36:01,200
NaN,144.0509176,86459,BUY,NaN,144.0741126,300620.SZ,-3.291592996,-1.681127898,NaN,NaN,144.0983333,20251203,09:39:01,600
NaN,73.61518736,29537,BUY,NaN,73.85471815,300624.SZ,-30.87849793,1.654349428,NaN,NaN,73.8425,20251203,09:38:01,400
NaN,30.45802687,21340,BUY,NaN,30.45942531,300627.SZ,-9.090349717,-8.630817025,NaN,NaN,30.48571429,20251203,09:39:39,700
NaN,34.03809086,64722,BUY,NaN,34.05308039,300628.SZ,-7.673657873,-3.268468032,NaN,NaN,34.06421053,20251203,09:39:01,1900
NaN,33.63190272,20317,BUY,NaN,33.83857976,300638.SZ,-68.31725997,-6.822658431,NaN,NaN,33.86166667,20251203,09:39:01,600
NaN,41.12267098,8236,BUY,NaN,41.12761905,300726.SZ,-13.94097566,-12.73619859,NaN,NaN,41.18,20251203,09:36:01,200
NaN,18.98029843,38000,BUY,NaN,19.00397086,300738.SZ,-10.38001031,2.089491807,NaN,NaN,19,20251203,09:39:01,2000
NaN,20.19865856,20256,BUY,NaN,20.22966073,300846.SZ,-28.38873902,-13.0201221,NaN,NaN,20.256,20251203,09:39:04,1000
NaN,138.6977111,83208,BUY,NaN,138.7982792,300857.SZ,1.276956589,8.521661533,NaN,NaN,138.68,20251203,09:39:01,600
NaN,45.5892404,9155,BUY,NaN,45.7608933,300895.SZ,-40.74636859,-3.082697634,NaN,NaN,45.775,20251203,09:37:00,200
NaN,54.70815288,16496,BUY,NaN,55.10066113,300913.SZ,-50.90900856,20.6884018,NaN,NaN,54.98666667,20251203,09:37:01,300
NaN,74.9622876,22559,BUY,NaN,75.25735029,301165.SZ,-31.26626394,8.063480872,NaN,NaN,75.19666667,20251203,09:37:01,300
NaN,39.40882401,31558,BUY,NaN,39.44654221,301171.SZ,-9.814042021,-0.242806967,NaN,NaN,39.4475,20251203,09:39:01,800
NaN,120.9976349,36398,BUY,NaN,121.4300051,301205.SZ,-27.19323957,8.510123399,NaN,NaN,121.3266667,20251203,09:37:01,300
NaN,47.08171149,75439,BUY,NaN,47.13612694,301236.SZ,-14.37150657,-2.810595154,NaN,NaN,47.149375,20251203,09:39:01,1600
