Exchange,Instrument,Time,Last,AskPrice,BidPrice,AskVolume,BidVolume,Volume
0,601607.SH,142233000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[7200, 19100, 8900, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[4000, 14100, 22900, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10349114
0,601607.SH,142236000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[7200, 19100, 8800, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[4500, 14100, 22900, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10349114
0,601607.SH,142239000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[7800, 19100, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[4700, 14300, 22900, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10349114
0,601607.SH,142242000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[7800, 19100, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[4600, 14300, 22900, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10349214
0,601607.SH,142245000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[7900, 19100, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[5400, 14300, 21800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10350014
0,601607.SH,142248000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[8700, 18900, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6100, 7100, 21800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10350014
0,601607.SH,142251000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[8200, 18700, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6100, 7100, 21800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10350714
0,601607.SH,142257000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[8600, 18700, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6000, 8400, 20800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10350814
0,601607.SH,142300000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[10400, 18700, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6100, 8300, 20800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10350914
0,601607.SH,142303000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[10600, 18000, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6600, 7200, 20800, 10600, 38900, 12700, 11800, 8900, 23900, 22200]",10351014
0,601607.SH,142306000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[11700, 18100, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6900, 7200, 20800, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10351214
0,601607.SH,142309000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[11700, 18100, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6900, 7200, 20800, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10351214
0,601607.SH,142312000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[14600, 17900, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[6900, 7200, 20800, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10351214
0,601607.SH,142315000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13900, 17900, 8300, 11800, 10900, 13100, 4400, 10700, 16600, 25900]","[5900, 7200, 17300, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10352914
0,601607.SH,142318000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1000, 12700, 17900, 9800, 11800, 10900, 13100, 4400, 10700, 16600]","[6900, 17300, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142321000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1900, 12600, 17900, 9800, 11800, 10900, 67143, 4400, 10700, 16600]","[3800, 15400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142324000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[2800, 12400, 18000, 9700, 11800, 10900, 67143, 4400, 10700, 16600]","[3800, 17200, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142327000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[2800, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[6200, 17200, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142330000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[3300, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[6200, 17200, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142333000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[3300, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[6500, 17200, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142336000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[3300, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[6500, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142339000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[3600, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[6500, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142342000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[3600, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[8400, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142345000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[4000, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[8400, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142348000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[4000, 12400, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600]","[8800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10360314
0,601607.SH,142351000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8600, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[8900, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200, 100]",10368114
0,601607.SH,142354000,169300,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[8900, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[2000, 19600, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10368314
0,601607.SH,142357000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[14500, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[5300, 18800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10370214
0,601607.SH,142400000,169500,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13900, 18000, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[5600, 18800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10370914
0,601607.SH,142403000,169500,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13900, 20300, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[4900, 18800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10371614
0,601607.SH,142406000,169500,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13900, 20300, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[4800, 18800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10371714
0,601607.SH,142409000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13200, 20300, 8200, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[3300, 18800, 19400, 11600, 38900, 12700, 11800, 8900, 23900, 22200]",10374514
0,601607.SH,142412000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13200, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[2600, 18800, 20500, 11600, 42400, 12700, 11800, 8900, 23900, 22200]",10375814
0,601607.SH,142415000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[13800, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[2100, 18800, 20500, 11600, 42400, 12700, 11800, 8900, 23900, 22200]",10376314
0,601607.SH,142418000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[14100, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[18900, 18400, 11600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10380114
0,601607.SH,142421000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[14100, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[19300, 18500, 11600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10380114
0,601607.SH,142424000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[14100, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[19600, 18500, 11600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10380114
0,601607.SH,142427000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[12800, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[1000, 20000, 18500, 11600, 42400, 12700, 11800, 8900, 23900, 22200]",10381414
0,601607.SH,142430000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[12800, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[600, 19600, 18500, 11600, 42400, 12700, 11800, 8900, 23900, 22200]",10382214
0,601607.SH,142433000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1300, 12800, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19200, 18400, 11600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10382914
0,601607.SH,142436000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1000, 12800, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10383214
0,601607.SH,142439000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1000, 14300, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10383214
0,601607.SH,142445000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[800, 15600, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10383414
0,601607.SH,142448000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8500, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19600, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10384914
0,601607.SH,142451000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8400, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[19600, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10385014
0,601607.SH,142454000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[5000, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[20500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10388414
0,601607.SH,142457000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1800, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[20500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10391614
0,601607.SH,142500000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[4000, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[20500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10392414
0,601607.SH,142503000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[2600, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[20500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10393814
0,601607.SH,142506000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1900, 14900, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[20500, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10394514
0,601607.SH,142509000,169300,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[6000, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600, 25900]","[11000, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10406114
0,601607.SH,142512000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1000, 6200, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[4200, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10406114
0,601607.SH,142515000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[6300, 6300, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[3300, 18400, 16600, 42400, 12700, 11800, 8900, 23900, 22200, 100]",10407014
0,601607.SH,142518000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8800, 6300, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[8200, 18400, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10407114
0,601607.SH,142521000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[7300, 12500, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[11700, 18600, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10408614
0,601607.SH,142524000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[7300, 12500, 20300, 7600, 11800, 10900, 67143, 4400, 10700, 16600]","[13000, 20400, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10408614
0,601607.SH,142527000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9800, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13000, 20400, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10410014
0,601607.SH,142530000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9000, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13100, 20400, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10410814
0,601607.SH,142533000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[10000, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13100, 20400, 16600, 42400, 12700, 11800, 8900, 24900, 22200, 100]",10410814
0,601607.SH,142536000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9900, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13100, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10411214
0,601607.SH,142539000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9900, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13600, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10411214
0,601607.SH,142545000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9000, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13600, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10412114
0,601607.SH,142548000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8900, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13500, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10412714
0,601607.SH,142551000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8900, 12000, 20300, 7600, 11800, 10900, 67043, 4400, 10700, 16600]","[13900, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10412714
0,601607.SH,142554000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8900, 12000, 20300, 7700, 11800, 10900, 67043, 4400, 10700, 16600]","[13900, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10412714
0,601607.SH,142557000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[8900, 12000, 20300, 7700, 11800, 10900, 67043, 4400, 10700, 16600]","[13700, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10413714
0,601607.SH,142600000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9400, 12000, 20300, 1700, 11800, 10900, 67043, 4400, 10700, 16600]","[14100, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10413714
0,601607.SH,142603000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[7200, 11900, 20300, 1700, 11800, 10900, 67043, 4400, 10700, 16600]","[15200, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10415914
0,601607.SH,142606000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[6700, 11900, 20300, 1700, 11800, 10900, 67043, 4400, 10700, 16600]","[15000, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10417214
0,601607.SH,142609000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[5900, 11900, 20300, 1700, 11800, 10900, 67043, 4400, 10700, 16600]","[17200, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10418014
0,601607.SH,142615000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[10000, 17900, 20300, 1700, 11800, 10900, 67143, 4400, 10700, 16600]","[16000, 20400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10419314
0,601607.SH,142618000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[10000, 18200, 20300, 1700, 11800, 10900, 67143, 4400, 10700, 16600]","[15600, 15400, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10419714
0,601607.SH,142621000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[10000, 18200, 20300, 1700, 11800, 10900, 67143, 4400, 10700, 16600]","[15500, 13700, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10419814
0,601607.SH,142624000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[10100, 18200, 20400, 1700, 11800, 10900, 67143, 4400, 10700, 16600]","[17200, 13700, 16600, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10419814
0,601607.SH,142627000,169300,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[9100, 18200, 20400, 1700, 11800, 10900, 67143, 5800, 10700, 16600]","[17400, 13700, 16700, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10420814
0,601607.SH,142630000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[1100, 18200, 20400, 1700, 11800, 10900, 67143, 5800, 10700, 16600]","[17500, 13700, 16700, 38900, 12700, 11800, 8900, 24900, 22200, 100]",10429114
