Date,StockCode,File
2025-12-12,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-12.log:6303
2025-12-12,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-12.log:6305
2025-12-12,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-12.log:6306
2025-12-12,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-12.log:6308
2025-12-12,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-12.log:6310
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:155
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:156
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:158
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:159
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:161
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:162
2025-12-15,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:164
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:38884
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:38885
2025-12-15,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:38887
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:39966
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:39968
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:39969
2025-12-15,300913.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:39971
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43883
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43884
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43886
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43887
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43889
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43890
2025-12-15,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:43892
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:44818
2025-12-15,300394.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:44820
2025-12-15,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:44822
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48875
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48876
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48878
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48879
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48881
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48882
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48884
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48885
2025-12-15,300593.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48887
2025-12-15,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:48889
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:53996
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:53997
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:53999
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54000
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54002
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54003
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54005
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54006
2025-12-15,300672.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54008
2025-12-15,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_opponent/2025-12-15.log:54010
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10457
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10458
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10460
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10461
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10463
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10464
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10466
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10467
2025-11-17,301358.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10469
2025-11-17,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-17.log:10471
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:113
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:114
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:116
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:117
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:119
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:120
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:122
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:123
2025-11-25,300548.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:125
2025-11-25,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:127
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4491
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4492
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4494
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4495
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4497
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4498
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4500
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4501
2025-11-25,300454.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4503
2025-11-25,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:4505
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9986
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9987
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9989
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9990
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9992
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9993
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9995
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9996
2025-11-25,300348.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:9998
2025-11-25,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:10000
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14151
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14152
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14154
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14155
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14157
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14158
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14160
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14161
2025-11-25,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14163
2025-11-25,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:14165
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19388
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19389
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19391
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19392
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19394
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19395
2025-11-25,300474.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:19397
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28102
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28103
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28105
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28106
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28108
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28109
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28111
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28112
2025-11-25,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28114
2025-11-25,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-25.log:28116
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:857
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:858
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:860
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:861
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:863
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:864
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:866
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:867
2025-11-26,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:869
2025-11-26,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:871
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6731
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6732
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6734
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6735
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6737
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6738
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6740
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6741
2025-11-26,300895.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6743
2025-11-26,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-26.log:6745
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38569
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38570
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38572
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38573
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38575
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38576
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38578
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38579
2025-11-27,300563.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38581
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:38583
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41711
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41712
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41714
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41715
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41717
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41718
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41720
2025-11-27,002583.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41721
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:41723
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:42621
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46682
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46683
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46685
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46686
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46688
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46689
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46691
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46692
2025-11-27,300455.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46694
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:46696
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51959
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51960
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51962
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51963
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51965
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51966
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51968
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51969
2025-11-27,300170.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51971
2025-11-27,300252.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:51973
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56359
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56360
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56362
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56363
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56365
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56366
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56368
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56369
2025-11-27,300442.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56371
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:56373
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76660
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76661
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76663
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76664
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76666
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76667
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76669
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76670
2025-11-27,300638.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76672
2025-11-27,Unknown,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:76674
2025-12-02,300045.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:75
2025-12-02,300045.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:76
2025-12-02,300045.SZ,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:78
