Predicted,Real,Correct,StockCode,Date,File
54.84,54.5,False,688503.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:141890
55.99,55.87,False,688499.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:159229
15.42,15.41,False,688560.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:159297
16.01,16.0,False,688660.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161155
68.8,68.9,False,688122.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161248
41.2,41.13,False,688516.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161383
29.52,29.5,False,688733.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161418
79.65,78.98,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161488
62.46,62.1,False,688155.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:161689
11.11,11.09,False,688148.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:163482
37.22,37.5,False,688388.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:163683
61.27,61.3,False,688147.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:163734
29.91,29.87,False,688303.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:164003
22.59,22.5,False,688186.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:164169
115.0,114.77,False,688353.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-20.log:164277
15.27,15.28,False,601155.SH,2025-11-24,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-24.log:189164
0.0,113.24,False,300339.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:111
476.0,477.01,False,300308.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:45279
0.0,113.24,False,300339.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:45396
476.0,477.01,False,300308.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:49524
51.2,51.01,False,300598.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:49656
10.99,10.95,False,300231.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:49744
0.0,115.96,False,600487.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:49772
125.44,125.11,False,300620.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:55184
0.0,13.94,False,600640.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:55265
0.0,47.61,False,600996.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:59430
41.35,41.3,False,300458.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:64393
43.55,43.5,False,300418.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:64450
11.59,11.58,False,601098.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:64507
43.0,42.14,False,301171.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:64644
0.0,71.51,False,300394.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:64667
146.8,146.66,False,300394.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:69450
28.46,28.4,False,300364.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:69594
302.0,303.0,False,300502.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:70681
321.02,321.0,False,300033.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:70920
48.0,47.95,False,300913.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:70975
75.74,75.73,False,301486.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:70988
45.68,45.35,False,300895.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71006
79.99,79.9,False,300624.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71055
6.11,6.1,False,300081.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71181
54.68,55.2,False,301536.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71243
10.86,10.82,False,300058.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71589
64.45,64.46,False,688036.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71607
137.0,137.88,False,300857.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71628
23.5,23.56,False,688182.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71645
11.27,11.22,False,300166.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:71663
6.74,6.73,False,688387.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:73175
69.99,69.96,False,301165.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:73209
34.0,33.99,False,300628.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:73227
0.0,18.04,False,603444.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:73385
19.85,19.7,False,300738.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:77667
115.0,115.2,False,301205.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-25.log:77707
14.82,14.81,False,300541.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:23
12.74,12.73,False,300252.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:38
48.8,48.86,False,301236.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:79
119.0,118.26,False,300548.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:128
21.0,20.98,False,300229.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:148
5.53,5.54,False,300287.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:457
14.82,14.81,False,300541.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:490
12.74,12.73,False,300252.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:505
48.8,48.86,False,301236.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:546
119.0,118.26,False,300548.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:595
21.0,20.98,False,300229.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:615
5.53,5.54,False,300287.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:924
19.73,19.75,False,300212.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:962
50.8,50.78,False,300598.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1008
15.01,15.0,False,300188.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1030
18.45,18.37,False,300170.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1072
76.91,76.94,False,301486.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1106
63.7,63.68,False,300496.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1162
45.0,44.68,False,301171.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1279
0.0,47.48,False,300394.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:1298
145.0,144.87,False,300394.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:6729
475.23,475.2,False,300308.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:6801
28.7,28.5,False,300364.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:6831
72.9,72.88,False,300474.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:6879
117.3,116.61,False,301205.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:6917
143.51,141.18,False,300620.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:7091
45.53,45.52,False,300418.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:7143
0.0,46.15,False,300058.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:7161
14.71,14.72,False,300053.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11641
55.05,55.17,False,301536.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11663
33.83,33.88,False,300628.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11699
21.25,21.24,False,300846.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11751
79.94,78.5,False,300624.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11780
6.02,5.98,False,300081.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-26.log:11799
41.69,41.66,False,300458.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:33
73.49,73.31,False,300474.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:47
21.57,21.56,False,300045.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:72
63.92,63.9,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:86
320.29,320.34,False,300033.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:102
64.74,64.7,False,688036.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:124
120.55,120.0,False,300548.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:36943
14.4,14.38,False,300053.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:36958
11.63,11.62,False,300002.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:36975
20.76,20.75,False,300229.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:37034
148.6,147.16,False,300620.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:37415
35.01,35.0,False,688100.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:37441
78.51,78.24,False,300624.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:38542
0.0,35.64,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:38574
0.0,11.85,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:41708
0.0,23.48,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:46679
12.47,12.49,False,300252.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:50709
5.37,5.34,False,300287.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:50761
19.36,19.28,False,300212.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:51744
537.04,537.0,False,300308.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:51811
13.76,13.78,False,300348.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:51865
20.32,20.31,False,300353.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:51882
0.0,18.35,False,603236.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:51971
12.96,12.97,False,300383.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56202
155.03,155.02,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56228
7.8,7.78,False,300133.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56246
25.98,25.9,False,300413.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56278
44.78,44.6,False,300418.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56316
5.91,5.9,False,300081.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56331
0.0,48.34,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:56356
10.92,10.79,False,300058.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61590
28.5,28.12,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61609
33.7,33.65,False,300628.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61629
50.78,50.8,False,300598.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61643
48.09,48.04,False,301236.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61795
48.68,48.65,False,300913.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61859
44.03,43.99,False,301171.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:61918
73.27,73.26,False,301165.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:63096
79.72,78.82,False,301486.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:63115
121.47,120.14,False,301205.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:63149
0.0,24.58,False,301339.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:76657
19.62,19.6,False,300738.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-11-27.log:80806
43.99,43.98,False,300458.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:20
73.65,73.66,False,300474.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:38
43.99,43.98,False,300458.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:66
73.65,73.66,False,300474.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:84
0.0,23.1,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:115
69.0,68.92,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4197
324.26,323.01,False,300033.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4212
72.08,72.03,False,688036.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4239
10.45,10.46,False,300017.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4313
14.89,14.88,False,300541.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4333
117.9,117.5,False,300548.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4375
17.06,16.83,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4450
21.14,21.16,False,300229.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:4538
147.43,143.06,False,300620.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:5897
25.45,25.4,False,300455.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6024
13.28,13.26,False,300252.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6059
96.63,96.14,False,300223.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6128
15.46,15.41,False,300188.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6272
117.02,117.5,False,300454.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6361
19.85,19.71,False,300170.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:6406
160.0,158.5,False,300394.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:22748
21.16,21.21,False,603712.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:22789
0.0,43.31,False,300081.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:22855
5.85,5.84,False,300081.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:27999
51.11,51.03,False,300442.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28024
10.41,10.4,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28167
34.39,34.4,False,300628.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28202
10.94,10.91,False,300231.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28234
28.67,28.71,False,002544.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28279
48.36,48.43,False,301236.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28364
51.9,52.0,False,300913.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28422
40.34,40.27,False,301171.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28449
59.35,58.93,False,301536.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28483
74.83,74.82,False,301165.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28506
78.58,78.72,False,301486.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28519
123.0,122.23,False,301205.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:28550
19.99,20.0,False,600487.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:29909
33.33,33.0,False,300638.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:30698
14.9,14.83,False,301339.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:30711
21.05,21.07,False,300846.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-02.log:43401
0.0,43.45,False,300474.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:34
67.5,67.88,False,300496.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:48831
0.0,43.45,False,300474.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:48871
67.5,67.88,False,300496.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:52942
73.68,73.5,False,688036.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:52995
372.0,371.8,False,300502.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:53037
14.75,14.77,False,300541.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:53083
117.5,117.42,False,300548.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:53105
16.89,16.7,False,300053.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:53136
20.6,20.57,False,300229.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:54292
37.8,37.78,False,300563.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:54468
25.73,25.5,False,300455.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:54511
13.36,13.33,False,300252.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:54574
0.0,94.3,False,603496.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_own/2025-12-03.log:54610
