Exchange,Instrument,Time,Price,Volume,BuyNo,SellNo
1,000488.SZ,144554220,0,1700,40803635,0
1,000488.SZ,144554240,32200,100,43806947,43769137
1,000488.SZ,144554240,32200,100,43806949,43769137
1,000488.SZ,144554240,32200,100,43806951,43769137
1,000488.SZ,144554240,32200,100,43806953,43769137
1,000488.SZ,144554240,32200,1600,43806955,43769137
1,000488.SZ,144554240,32200,100,43806961,43769137
1,000488.SZ,144554240,32200,100,43806963,43769137
1,000488.SZ,144554240,32200,100,43806975,43769137
1,000488.SZ,144554240,32200,100,43806977,43769137
1,000488.SZ,144554240,32200,100,43807002,43769137
1,000488.SZ,144554240,32200,100,43807006,43769137
1,000488.SZ,144554240,32200,100,43807009,43769137
1,000488.SZ,144554240,32200,100,43807013,43769137
1,000488.SZ,144554240,32200,100,43807015,43769137
1,000488.SZ,144554240,32200,100,43807017,43792373
1,000488.SZ,144554240,32200,100,43807029,43792373
1,000488.SZ,144554240,32200,100,43807033,43792373
1,000488.SZ,144554240,32200,100,43807035,43792373
1,000488.SZ,144554240,32200,100,43807038,43792373
1,000488.SZ,144554250,32200,100,43807049,43792373
1,000488.SZ,144554250,32200,100,43807052,43792373
1,000488.SZ,144554250,32200,100,43807057,43792373
1,000488.SZ,144554280,32200,100,43807156,43792373
1,000488.SZ,144554300,32200,600,43807208,43792373
1,000488.SZ,144554330,32200,100,43807317,43792373
1,000488.SZ,144554400,0,100,0,43118834
1,000488.SZ,144554400,32200,100,43807550,43792373
1,000488.SZ,144554440,32200,100,43807660,43792373
1,000488.SZ,144554850,32200,100,43809415,43792373
1,000488.SZ,144555200,0,3100,0,3390161
1,000488.SZ,144555210,32200,100,43810580,43792373
1,000488.SZ,144555330,32200,100,43810936,43792373
1,000488.SZ,144556360,0,20600,226675,0
1,000488.SZ,144556600,0,3500,43558670,0
1,000488.SZ,144600200,32200,100,43824519,43792373
1,000488.SZ,144600210,32200,100,43824536,43792373
1,000488.SZ,144600210,32200,100,43824538,43792373
1,000488.SZ,144600210,32200,100,43824540,43792373
1,000488.SZ,144600210,32200,100,43824544,43792373
1,000488.SZ,144600210,32200,100,43824546,43792373
1,000488.SZ,144600210,32200,100,43824550,43792373
1,000488.SZ,144600210,32200,100,43824552,43792373
1,000488.SZ,144600210,32200,100,43824556,43792373
1,000488.SZ,144600210,32200,100,43824558,43792373
1,000488.SZ,144600220,32200,100,43824584,43792373
1,000488.SZ,144600290,32200,100,43824880,43792373
1,000488.SZ,144600480,0,300,0,30731
1,000488.SZ,144605240,32200,300,43843871,43792373
1,000488.SZ,144605240,32200,1900,43843871,43803046
1,000488.SZ,144605620,32200,3100,43845450,43803046
1,000488.SZ,144605620,32200,100,43845450,43803060
1,000488.SZ,144605620,32200,300,43845450,43809249
1,000488.SZ,144607680,0,1600,0,43809249
1,000488.SZ,144607780,32200,100,43853108,43853666
1,000488.SZ,144607780,32200,100,43853109,43853666
1,000488.SZ,144607780,32200,100,43853111,43853666
1,000488.SZ,144607780,32200,100,43853112,43853666
1,000488.SZ,144607780,32200,100,43853113,43853666
1,000488.SZ,144607780,32200,100,43853114,43853666
1,000488.SZ,144607780,32200,100,43853115,43853666
1,000488.SZ,144607780,32200,100,43853116,43853666
1,000488.SZ,144607800,32200,100,43853117,43853713
1,000488.SZ,144607800,32200,100,43853118,43853713
1,000488.SZ,144607800,32200,100,43853302,43853716
1,000488.SZ,144607800,32100,2300,40445590,43853716
1,000488.SZ,144607800,32100,100,40445590,43853746
1,000488.SZ,144608060,32200,200,43853766,43854686
1,000488.SZ,144608210,0,1300,39567368,0
1,000488.SZ,144608280,32200,400,43853766,43855280
1,000488.SZ,144608290,32200,900,43853766,43855315
1,000488.SZ,144608500,0,61200,20521888,0
1,000488.SZ,144608790,0,1600,0,43855297
1,000488.SZ,144610810,0,1400,39576681,0
1,000488.SZ,144610810,0,1300,39571264,0
1,000488.SZ,144610810,0,1400,39555869,0
1,000488.SZ,144610810,0,1300,39537945,0
1,000488.SZ,144610810,0,1400,28382912,0
1,000488.SZ,144613490,0,900,28359260,0
1,000488.SZ,144616650,0,1400,39561546,0
1,000488.SZ,144619590,0,5000,43856033,0
1,000488.SZ,144623470,32100,2000,40445590,43902477
1,000488.SZ,144623560,0,1000,0,43771823
1,000488.SZ,144624370,0,1500,26055624,0
1,000488.SZ,144624620,32100,400,40445590,43906019
1,000488.SZ,144628000,32200,400,43916828,43855368
1,000488.SZ,144628000,32200,1000,43916828,43856827
1,000488.SZ,144628040,32100,800,40445590,43916957
1,000488.SZ,144628050,32100,700,40445590,43916961
1,000488.SZ,144628050,32100,1700,40471997,43916968
1,000488.SZ,144628050,32100,300,40471997,43916972
1,000488.SZ,144628050,32100,900,40484338,43916972
1,000488.SZ,144628500,32200,500,43918364,43856827
1,000488.SZ,144630840,32200,100,43924222,43856827
1,000488.SZ,144630840,32200,600,43924222,43866659
1,000488.SZ,144630840,32200,300,43924222,43872056
1,000488.SZ,144630840,32200,1000,43924222,43882430
1,000488.SZ,144630840,32200,800,43924222,43907097
1,000488.SZ,144630840,32200,1000,43924222,43920718
1,000488.SZ,144630840,32200,700,43924222,43924242
1,000488.SZ,144630850,32200,100,43924254,43924271
1,000488.SZ,144630850,32200,100,43924255,43924271
1,000488.SZ,144630850,32200,100,43924260,43924271
1,000488.SZ,144630850,32100,100,40484338,43924279
1,000488.SZ,144630850,32100,600,40487052,43924279
1,000488.SZ,144630880,32100,800,40487052,43924324
1,000488.SZ,144630880,32100,800,40487052,43924338
1,000488.SZ,144630880,32100,1200,40487052,43924340
1,000488.SZ,144630880,32100,1600,40487052,43924342
1,000488.SZ,144630880,32100,100,40492368,43924342
1,000488.SZ,144630890,32100,700,40492368,43924364
1,000488.SZ,144630890,32100,700,40492368,43924366
1,000488.SZ,144630890,32100,1100,40492368,43924370
1,000488.SZ,144630890,32100,1400,40492368,43924396
1,000488.SZ,144632860,32100,400,40492368,43931232
1,000488.SZ,144632860,0,100,0,43924295
1,000488.SZ,144632900,32100,200,40492368,43931369
1,000488.SZ,144634430,32100,100,40492368,43935713
1,000488.SZ,144635020,32200,100,43937274,43924271
1,000488.SZ,144637450,0,7800,43576339,0
1,000488.SZ,144637610,0,10000,1380629,0
1,000488.SZ,144637990,0,11200,32022706,0
1,000488.SZ,144638430,0,20000,21212894,0
1,000488.SZ,144639710,32200,300,43950063,43924271
1,000488.SZ,144639710,32200,100,43950063,43924283
1,000488.SZ,144639710,32200,200,43950063,43924296
1,000488.SZ,144639710,32200,100,43950063,43924318
1,000488.SZ,144639710,32200,500,43950063,43939223
1,000488.SZ,144639710,32200,200,43950063,43948277
1,000488.SZ,144639730,32200,3600,43950063,43950112
1,000488.SZ,144641020,0,10000,39951496,0
1,000488.SZ,144641030,0,100,43872761,0
1,000488.SZ,144641030,0,100,43453166,0
1,000488.SZ,144641060,32200,200,43954311,43954277
1,000488.SZ,144641070,32200,3700,43954311,43954327
1,000488.SZ,144641070,32100,3500,40492368,43954354
1,000488.SZ,144642390,0,2000,39943387,0
1,000488.SZ,144643290,0,20000,23538850,0
1,000488.SZ,144644580,0,3800,0,43911241
1,000488.SZ,144644580,0,6300,0,43853054
1,000488.SZ,144646720,0,5000,27500450,0
1,000488.SZ,144651030,32200,100,43984169,43954329
1,000488.SZ,144652230,0,600,32998028,0
1,000488.SZ,144656410,32200,1300,43998972,43954329
1,000488.SZ,144656540,0,1100,0,43965153
1,000488.SZ,144657390,0,200,43933660,0
1,000488.SZ,144657700,0,1000,12347289,0
1,000488.SZ,144658260,0,5000,21185898,0
1,000488.SZ,144702230,0,1700,0,43762002
1,000488.SZ,144702230,0,200,0,43999487
1,000488.SZ,144703660,32200,10000,44023082,43954329
1,000488.SZ,144703930,0,300,0,43689045
1,000488.SZ,144704140,32200,800,44025072,43954329
1,000488.SZ,144704140,32200,200,44025072,43954352
1,000488.SZ,144707810,32200,300,44040708,43954352
1,000488.SZ,144707810,32200,300,44040708,43957947
1,000488.SZ,144707810,32200,700,44040708,43965157
1,000488.SZ,144710850,32200,1400,44050907,43965157
1,000488.SZ,144711600,32200,1400,44053019,43965157
1,000488.SZ,144714630,0,10000,0,42315551
1,000488.SZ,144715440,0,15200,44039212,0
1,000488.SZ,144719210,0,1200,0,43075040
1,000488.SZ,144719260,0,6200,43942755,0
1,000488.SZ,144720540,0,1000,27097324,0
1,000488.SZ,144721800,0,2000,20649277,0
1,000488.SZ,144723450,0,400,36566249,0
1,000488.SZ,144725760,0,100,44000335,0
1,000488.SZ,144726130,0,3000,31674716,0
1,000488.SZ,144726190,0,10000,28218244,0
1,000488.SZ,144726510,32200,100,44096054,43965157
1,000488.SZ,144726990,32200,1200,44097122,43965157
1,000488.SZ,144727150,32200,800,44097464,43965157
1,000488.SZ,144727630,0,5000,18137656,0
1,000488.SZ,144728290,0,7000,0,40776428
1,000488.SZ,144731280,32200,100,44110337,43965157
1,000488.SZ,144732050,0,2000,0,43981298
1,000488.SZ,144732210,32200,1300,44112908,43965157
1,000488.SZ,144733110,0,3500,0,42224878
1,000488.SZ,144734430,32100,100,40492368,44120254
1,000488.SZ,144734470,32200,700,44120399,43965157
1,000488.SZ,144736620,0,500,38822629,0
1,000488.SZ,144737010,0,5000,0,43252776
1,000488.SZ,144737810,32200,400,44129591,43965157
1,000488.SZ,144739000,0,4700,0,43965157
1,000488.SZ,144739000,0,3100,0,44017862
1,000488.SZ,144739000,0,3400,0,43999421
1,000488.SZ,144739000,0,3400,0,44043089
1,000488.SZ,144739010,0,34900,0,44033896
1,000488.SZ,144739300,0,100,0,44045342
1,000488.SZ,144739300,32200,200,44133422,43995319
1,000488.SZ,144740240,0,2000,0,42771897
1,000488.SZ,144741020,0,4600,0,43405790
1,000488.SZ,144742130,32200,2000,44141261,43995319
1,000488.SZ,144742210,32200,100,44141606,43995319
1,000488.SZ,144743200,32200,300,44144912,43995319
1,000488.SZ,144745680,0,500,0,27308587
1,000488.SZ,144746420,32100,2200,40492368,44154053
1,000488.SZ,144753770,32200,4300,44175651,43995319
1,000488.SZ,144756700,32100,300,40492368,44184389
1,000488.SZ,144800610,32200,1400,44197640,43995319
1,000488.SZ,144801780,32200,100,44203605,43995319
1,000488.SZ,144803270,32200,1000,44209511,43995319
1,000488.SZ,144804270,0,3000,0,20075485
1,000488.SZ,144810600,0,2000,0,39532821
1,000488.SZ,144813290,0,3000,15360257,0
1,000488.SZ,144813490,0,900,43872839,0
1,000488.SZ,144813690,32200,600,44247295,43995319
1,000488.SZ,144813690,32200,300,44247295,44001053
1,000488.SZ,144813900,0,4500,0,43274582
1,000488.SZ,144817360,32200,100,44257188,44001053
1,000488.SZ,144817360,32200,200,44257188,44020834
1,000488.SZ,144817360,32200,100,44257188,44025089
1,000488.SZ,144817360,32200,100,44257188,44032453
1,000488.SZ,144817360,32200,100,44257188,44033839
1,000488.SZ,144817360,32200,100,44257188,44044752
1,000488.SZ,144817360,32200,100,44257188,44048880
1,000488.SZ,144821190,0,15000,0,26189
1,000488.SZ,144821790,32200,100,44268975,44048880
1,000488.SZ,144822480,0,500,36161495,0
1,000488.SZ,144823330,32200,3000,44273061,44048880
1,000488.SZ,144823330,32200,100,44273061,44054920
1,000488.SZ,144823330,32200,100,44273061,44063960
1,000488.SZ,144823330,32200,100,44273061,44072415
1,000488.SZ,144823330,32200,100,44273061,44081264
1,000488.SZ,144823330,32200,100,44273061,44089433
1,000488.SZ,144823330,32200,800,44273061,44096567
1,000488.SZ,144823360,0,500,17193640,0
1,000488.SZ,144825380,0,500,17145812,0
1,000488.SZ,144827000,0,2600,37864347,0
1,000488.SZ,144827800,32200,400,44284710,44096567
1,000488.SZ,144827800,32200,100,44284710,44097629
1,000488.SZ,144827800,32200,100,44284710,44107145
1,000488.SZ,144827800,32200,100,44284710,44115581
1,000488.SZ,144827800,32200,1300,44284710,44165483
1,000488.SZ,144829570,0,1100,40418,0
1,000488.SZ,144833840,32100,4600,40492368,44302020
1,000488.SZ,144834430,32100,100,40492368,44303557
1,000488.SZ,144836870,0,500,43796348,0
1,000488.SZ,144837840,0,2300,44081182,0
1,000488.SZ,144837900,32200,2200,44312905,44165483
1,000488.SZ,144838690,32200,1000,44315231,44165483
1,000488.SZ,144839840,32200,100,44318750,44165483
1,000488.SZ,144840200,32200,400,44319841,44165483
1,000488.SZ,144840200,32200,1500,44319841,44183770
1,000488.SZ,144840200,32200,100,44319841,44206303
1,000488.SZ,144840580,32200,4900,44321142,44206303
1,000488.SZ,144840580,32200,5100,44321142,44228141
1,000488.SZ,144844250,0,2000,0,44155306
1,000488.SZ,144844510,0,600,0,183235
1,000488.SZ,144844750,32100,4200,40492368,44333484
1,000488.SZ,144845120,0,1400,0,43935172
1,000488.SZ,144853410,0,3500,0,44268186
1,000488.SZ,144853930,32100,300,40492368,44359152
1,000488.SZ,144857640,0,500,0,44299891
1,000488.SZ,144858290,0,6200,0,12850428
1,000488.SZ,144858490,0,1000,16106351,0
1,000488.SZ,144904480,32200,200,44393246,44228141
1,000488.SZ,144904760,32200,300,44394410,44228141
1,000488.SZ,144906650,32200,300,44401645,44228141
1,000488.SZ,144907100,32200,200,44403904,44228141
1,000488.SZ,144907210,0,4500,44172191,0
1,000488.SZ,144907420,32200,4500,44405367,44228141
1,000488.SZ,144907430,0,200,0,20644357
1,000488.SZ,144907460,0,200,0,20653368
1,000488.SZ,144909470,32200,200,44413417,44228141
1,000488.SZ,144910100,32200,300,44416394,44244159
1,000488.SZ,144910470,32200,200,44418255,44244159
1,000488.SZ,144910470,32200,100,44418255,44253779
1,000488.SZ,144910900,32200,400,44420440,44253779
1,000488.SZ,144911180,32200,400,44421878,44253779
1,000488.SZ,144911200,32100,500,40492368,44421977
1,000488.SZ,144911440,32200,300,44422876,44253779
1,000488.SZ,144912200,32200,6000,44425919,44253779
1,000488.SZ,144912260,32200,2800,44426221,44253779
1,000488.SZ,144912260,32200,100,44426221,44257206
1,000488.SZ,144912260,32200,4600,44426221,44265975
1,000488.SZ,144912260,32200,4500,44426221,44273227
1,000488.SZ,144912260,32200,2300,44426221,44296371
1,000488.SZ,144912560,32200,1000,44427752,44296371
1,000488.SZ,144913080,0,8300,0,42070074
1,000488.SZ,144913180,32200,400,44430290,44296371
1,000488.SZ,144913260,32200,400,44430672,44296371
1,000488.SZ,144913470,32200,200,44431721,44296371
1,000488.SZ,144913610,32200,200,44432492,44296371
1,000488.SZ,144914490,32200,300,44436425,44296371
1,000488.SZ,144914770,32200,100,44437476,44296371
1,000488.SZ,144914860,32200,100,44437730,44296371
1,000488.SZ,144914860,32200,200,44437730,44304445
1,000488.SZ,144914990,32200,200,44438616,44304445
1,000488.SZ,144915000,32200,200,44438664,44304445
1,000488.SZ,144915180,32200,1000,44439883,44304445
1,000488.SZ,144915180,32200,100,44439885,44304445
1,000488.SZ,144915180,32200,100,44439888,44304445
1,000488.SZ,144915180,32200,1200,44439893,44304445
1,000488.SZ,144915180,32200,600,44439893,44341269
1,000488.SZ,144915180,32200,1400,44439898,44341269
1,000488.SZ,144915180,32200,700,44439898,44357794
1,000488.SZ,144915190,32200,100,44439903,44357794
1,000488.SZ,144915190,32200,100,44439908,44357794
1,000488.SZ,144915190,32200,100,44439912,44357794
1,000488.SZ,144915190,32200,4000,44439912,44358058
1,000488.SZ,144915190,32200,900,44439912,44374264
1,000488.SZ,144915190,32200,500,44439926,44374264
1,000488.SZ,144915190,32200,100,44439926,44388782
1,000488.SZ,144915190,32200,100,44439926,44388833
1,000488.SZ,144915190,32200,3100,44439926,44396214
1,000488.SZ,144915190,32200,100,44439931,44396214
1,000488.SZ,144915190,32200,800,44439949,44396214
1,000488.SZ,144915190,32200,100,44439954,44396214
1,000488.SZ,144915190,32200,100,44439956,44396214
1,000488.SZ,144915190,32200,100,44439959,44396214
1,000488.SZ,144915190,32200,100,44439965,44396214
1,000488.SZ,144915190,32200,4900,44439967,44396214
1,000488.SZ,144915190,32200,100,44439969,44396214
1,000488.SZ,144915190,32200,4600,44439982,44396214
1,000488.SZ,144915190,32200,100,44439987,44396214
1,000488.SZ,144915200,32200,100,44440002,44396214
1,000488.SZ,144915220,32200,100,44440107,44396214
1,000488.SZ,144915270,32200,100,44440348,44396214
1,000488.SZ,144915270,32200,100,44440350,44396214
1,000488.SZ,144915860,32200,300,44442721,44396214
1,000488.SZ,144915870,32200,300,44442852,44396214
1,000488.SZ,144916220,32200,2300,44444800,44396214
1,000488.SZ,144916370,0,8300,0,44108343
1,000488.SZ,144916740,32200,1000,44447153,44396214
1,000488.SZ,144917030,32200,200,44448030,44396214
1,000488.SZ,144917310,0,10000,16937835,0
1,000488.SZ,144917920,32200,200,44451866,44396214
1,000488.SZ,144918290,32200,7700,44453177,44396214
1,000488.SZ,144918320,32200,100,44453287,44396214
1,000488.SZ,144918320,32200,100,44453289,44396214
1,000488.SZ,144918320,32200,100,44453291,44396214
1,000488.SZ,144918320,32200,100,44453295,44396214
1,000488.SZ,144918320,32200,100,44453297,44396214
1,000488.SZ,144918320,32200,100,44453301,44396214
1,000488.SZ,144918320,32200,100,44453310,44396214
1,000488.SZ,144918320,32200,3700,44453313,44396214
1,000488.SZ,144918320,32200,100,44453329,44396214
1,000488.SZ,144918330,32200,100,44453340,44396214
1,000488.SZ,144918330,32200,100,44453353,44396214
1,000488.SZ,144918330,32200,900,44453355,44396214
1,000488.SZ,144918340,32200,100,44453387,44396214
1,000488.SZ,144918370,32200,1500,44453496,44396214
1,000488.SZ,144918380,32200,5300,44453511,44396214
1,000488.SZ,144918390,32200,100,44453549,44396214
1,000488.SZ,144918390,32200,800,44453560,44396214
1,000488.SZ,144918390,32200,300,44453562,44396214
1,000488.SZ,144918390,32200,800,44453564,44396214
1,000488.SZ,144918760,32200,800,44454810,44396214
1,000488.SZ,144918830,32200,300,44455183,44396214
1,000488.SZ,144919600,32200,100,44457877,44396214
1,000488.SZ,144919600,32200,4100,44457887,44396214
1,000488.SZ,144919610,32200,500,44457924,44396214
1,000488.SZ,144920030,0,100,0,43123671
1,000488.SZ,144920030,32200,200,44459007,44396214
1,000488.SZ,144920030,32200,300,44459009,44396214
1,000488.SZ,144920220,0,100,35394092,0
1,000488.SZ,144920830,32200,300,44461280,44396214
1,000488.SZ,144921170,0,2600,44287966,0
1,000488.SZ,144921310,32200,100,44462856,44396214
1,000488.SZ,144921310,32200,100,44462858,44396214
1,000488.SZ,144921310,32200,900,44462860,44396214
1,000488.SZ,144921310,32200,100,44462863,44396214
1,000488.SZ,144921310,32200,100,44462867,44396214
1,000488.SZ,144921310,32200,100,44462869,44396214
1,000488.SZ,144921310,32200,100,44462884,44396214
1,000488.SZ,144921310,32200,100,44462887,44396214
1,000488.SZ,144921320,32200,100,44462907,44396214
1,000488.SZ,144921320,32200,100,44462910,44396214
1,000488.SZ,144921360,32200,100,44463094,44396214
1,000488.SZ,144921380,32200,100,44463152,44396214
1,000488.SZ,144921500,32200,300,44463744,44396214
1,000488.SZ,144921770,32200,300,44464570,44396214
1,000488.SZ,144921980,32200,200,44465312,44396214
1,000488.SZ,144923240,0,500,131103,0
1,000488.SZ,144924170,32200,300,44471837,44396214
1,000488.SZ,144924210,32200,100,44472007,44396214
1,000488.SZ,144924210,32200,700,44472009,44396214
1,000488.SZ,144924210,32200,3100,44472015,44396214
1,000488.SZ,144924210,32200,100,44472017,44396214
1,000488.SZ,144924220,32200,100,44472025,44396214
1,000488.SZ,144924220,32200,100,44472027,44396214
1,000488.SZ,144924220,32200,100,44472044,44396214
1,000488.SZ,144924220,32200,100,44472071,44396214
1,000488.SZ,144924220,32200,100,44472073,44396214
1,000488.SZ,144924270,32200,900,44472291,44396214
1,000488.SZ,144924280,32200,100,44472347,44396214
1,000488.SZ,144924730,32200,400,44473932,44396214
1,000488.SZ,144924770,32200,400,44474100,44396214
1,000488.SZ,144925560,0,4700,44163187,0
1,000488.SZ,144925570,32200,1100,44477213,44396214
1,000488.SZ,144927200,32200,1000,44482439,44396214
1,000488.SZ,144927320,32200,100,44482781,44396214
1,000488.SZ,144927320,32200,100,44482789,44396214
1,000488.SZ,144927320,32200,100,44482791,44396214
1,000488.SZ,144927320,32200,100,44482794,44396214
1,000488.SZ,144927320,32200,100,44482798,44396214
1,000488.SZ,144927320,32200,2400,44482804,44396214
1,000488.SZ,144927330,32200,100,44482826,44396214
1,000488.SZ,144927330,32200,400,44482857,44396214
1,000488.SZ,144927390,32200,100,44483121,44396214
1,000488.SZ,144927450,32200,100,44483287,44396214
1,000488.SZ,144929220,0,700,108966,0
1,000488.SZ,144930080,0,100,43758707,0
1,000488.SZ,144930130,0,100,44316730,0
1,000488.SZ,144930170,0,2700,43835139,0
1,000488.SZ,144930210,32200,1500,44491847,44396214
1,000488.SZ,144930210,32200,100,44491847,44400731
1,000488.SZ,144930210,32200,800,44491847,44401847
1,000488.SZ,144930340,32200,700,44492219,44401847
1,000488.SZ,144930510,32200,700,44492836,44401847
1,000488.SZ,144930510,32200,100,44492846,44401847
1,000488.SZ,144930520,32200,100,44492865,44401847
1,000488.SZ,144930560,32200,100,44492981,44401847
1,000488.SZ,144930560,32200,100,44492987,44401847
1,000488.SZ,144930560,32200,100,44492990,44401847
1,000488.SZ,144930560,32200,100,44492993,44401847
1,000488.SZ,144930560,32200,700,44493000,44401847
1,000488.SZ,144930560,32200,600,44493000,44432264
1,000488.SZ,144930560,32200,500,44493000,44433128
1,000488.SZ,144930570,32200,100,44493021,44433128
1,000488.SZ,144930620,32200,500,44493164,44433128
1,000488.SZ,144930760,0,200,43814909,0
1,000488.SZ,144930770,0,200,43814910,0
1,000488.SZ,144930770,0,3200,43762781,0
1,000488.SZ,144931080,32200,100,44494844,44433128
1,000488.SZ,144931530,0,700,108950,0
1,000488.SZ,144931770,32200,200,44496782,44433128
1,000488.SZ,144931770,32200,200,44496784,44433128
1,000488.SZ,144931770,32200,3200,44496786,44433128
1,000488.SZ,144931970,32200,400,44497405,44433128
1,000488.SZ,144932150,0,300,44404712,0
1,000488.SZ,144933320,32200,200,44501396,44433128
1,000488.SZ,144933820,32200,600,44503273,44433128
1,000488.SZ,144933820,32200,300,44503273,44486413
1,000488.SZ,144933820,32200,2000,44503273,44498688
1,000488.SZ,144934430,32100,100,40492368,44504983
1,000488.SZ,144934480,0,2000,28331576,0
1,000488.SZ,144935750,32200,200,44508914,44498688
1,000488.SZ,144936160,32200,800,44510129,44498688
1,000488.SZ,144936160,32200,100,44510129,44502859
1,000488.SZ,144936460,0,5900,40844492,0
1,000488.SZ,144936930,0,20000,3742846,0
1,000488.SZ,144937040,0,2500,44438696,0
1,000488.SZ,144937050,32200,400,44510874,44512768
1,000488.SZ,144937050,32200,200,44510874,44512770
1,000488.SZ,144937060,32200,100,44510874,44512793
1,000488.SZ,144937060,32200,600,44510874,44512799
1,000488.SZ,144937070,32200,400,44510874,44512832
1,000488.SZ,144937090,32200,300,44512906,44512849
1,000488.SZ,144939080,32100,400,40492368,44519060
1,000488.SZ,144939080,32100,400,40492368,44519074
1,000488.SZ,144939080,32100,7600,40492368,44519086
1,000488.SZ,144939080,32100,100,40501323,44519086
1,000488.SZ,144939080,32100,2000,40502082,44519086
1,000488.SZ,144939080,32100,1000,40540317,44519086
1,000488.SZ,144939080,32100,3000,40615345,44519086
1,000488.SZ,144939080,32100,3400,40653616,44519086
1,000488.SZ,144939090,32100,100,40653616,44519107
1,000488.SZ,144939090,32100,100,40653616,44519123
1,000488.SZ,144939140,0,1700,39226068,0
1,000488.SZ,144939200,32200,100,44519436,44512849
1,000488.SZ,144939200,32200,100,44519438,44512849
1,000488.SZ,144939200,32200,100,44519440,44512849
1,000488.SZ,144939200,32200,100,44519444,44512849
1,000488.SZ,144939200,32200,100,44519446,44512849
1,000488.SZ,144939200,32200,400,44519460,44513383
1,000488.SZ,144939200,32200,400,44519460,44513384
1,000488.SZ,144939200,32200,100,44519460,44513385
1,000488.SZ,144939200,32200,100,44519460,44513389
1,000488.SZ,144939200,32200,200,44519460,44513390
1,000488.SZ,144939200,32200,200,44519460,44513391
1,000488.SZ,144939200,32200,100,44519460,44513392
1,000488.SZ,144939200,32200,200,44519460,44513393
1,000488.SZ,144939200,32200,200,44519460,44513394
1,000488.SZ,144939210,32200,100,44519494,44513394
1,000488.SZ,144939210,32200,200,44519494,44513396
1,000488.SZ,144939210,32200,100,44519494,44513408
1,000488.SZ,144939210,32200,100,44519498,44513408
1,000488.SZ,144939220,32200,100,44519537,44513412
1,000488.SZ,144939260,32200,100,44519693,44513412
1,000488.SZ,144940080,32200,100,44522314,44513412
1,000488.SZ,144940080,32200,100,44522314,44513445
1,000488.SZ,144940080,32200,200,44522314,44513453
1,000488.SZ,144940980,32200,200,44525072,44513453
1,000488.SZ,144940980,32200,400,44525072,44513460
1,000488.SZ,144940980,32200,100,44525072,44513461
1,000488.SZ,144940980,32200,100,44525072,44513463
1,000488.SZ,144940980,32200,400,44525072,44513464
1,000488.SZ,144940980,32200,100,44525072,44513465
1,000488.SZ,144940980,32200,400,44525072,44513467
1,000488.SZ,144940980,32200,400,44525072,44513470
1,000488.SZ,144940980,32200,100,44525072,44513476
1,000488.SZ,144940980,32200,100,44525072,44513481
1,000488.SZ,144940980,32200,400,44525072,44513484
1,000488.SZ,144940980,32200,400,44525072,44513489
1,000488.SZ,144940980,32200,300,44525072,44513493
1,000488.SZ,144940980,32200,300,44525072,44513499
1,000488.SZ,144940980,32200,700,44525072,44513507
1,000488.SZ,144940980,32200,100,44525072,44513520
1,000488.SZ,144940980,32200,400,44525072,44513526
1,000488.SZ,144940980,32200,400,44525072,44513546
1,000488.SZ,144940980,32200,300,44525072,44513571
1,000488.SZ,144940980,32200,100,44525072,44513573
1,000488.SZ,144940980,32200,100,44525072,44513664
1,000488.SZ,144940980,32200,100,44525072,44513953
1,000488.SZ,144940980,32200,400,44525072,44513954
1,000488.SZ,144940980,32200,100,44525072,44513966
1,000488.SZ,144940980,32200,500,44525072,44513988
1,000488.SZ,144940980,32200,400,44525072,44514256
1,000488.SZ,144940980,32200,400,44525072,44514305
1,000488.SZ,144940980,32200,2300,44525072,44519179
1,000488.SZ,144941980,0,3400,42040555,0
1,000488.SZ,144942210,0,4700,44132494,0
1,000488.SZ,144944210,0,8300,44409107,0
1,000488.SZ,144944340,32200,600,44534299,44519179
1,000488.SZ,144944340,32300,7700,44534299,42968350
1,000488.SZ,144945080,0,400,44492150,0
1,000488.SZ,144945140,32200,200,44536412,44536449
1,000488.SZ,144945140,32200,100,44536412,44536452
1,000488.SZ,144945150,32200,500,44536412,44536474
1,000488.SZ,144945170,32200,1300,44536412,44536584
1,000488.SZ,144945170,32200,100,44536412,44536586
1,000488.SZ,144945170,32200,900,44536412,44536588
1,000488.SZ,144945170,32200,200,44536412,44536590
1,000488.SZ,144945170,32200,100,44536437,44536592
1,000488.SZ,144945180,32200,300,44536437,44536594
1,000488.SZ,144945630,0,1100,43773915,0
1,000488.SZ,144945660,0,300,43754626,0
1,000488.SZ,144945670,32200,300,44538200,44536594
1,000488.SZ,144945720,32200,1000,44538312,44536596
1,000488.SZ,144946410,32200,300,44540164,44536596
1,000488.SZ,144946410,32200,100,44540164,44536598
1,000488.SZ,144946410,32200,200,44540164,44536605
1,000488.SZ,144946410,32200,100,44540164,44536606
1,000488.SZ,144946410,32200,700,44540169,44536606
1,000488.SZ,144946410,32200,2000,44540171,44536606
1,000488.SZ,144946410,32200,1800,44540173,44536606
1,000488.SZ,144946410,32200,11600,44540175,44536606
1,000488.SZ,144946410,32200,200,44540191,44536606
1,000488.SZ,144946410,32200,2000,44540197,44536606
1,000488.SZ,144946420,32200,800,44540228,44536606
1,000488.SZ,144946420,32200,900,44540228,44538129
1,000488.SZ,144946420,32200,800,44540232,44538129
1,000488.SZ,144946420,32200,100,44540232,44538130
