Exchange,Instrument,Time,Last,BidPrice,AskPrice,BidVolume,AskVolume,Volume
1,000488.SZ,140209000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 103573000000, 0, 0, 0, 0, 0, 0, 0, 0]","[838600, 630300, 459300, 1232500, 1551900, 357300, 393200, 676700, 885400, 375000]","[3, 8243450, 0, 0, 0, 0, 0, 0, 0, 0]",36192912
1,000488.SZ,140212000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106617000000, 0, 0, 0, 0, 0, 0, 0, 0]","[838600, 944600, 459300, 1232500, 1551900, 357400, 393200, 676700, 885400, 375000]","[3, 8243550, 0, 0, 0, 0, 0, 0, 0, 0]",36192912
1,000488.SZ,140215000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106697000000, 0, 0, 0, 0, 0, 0, 0, 0]","[838600, 952600, 459300, 1232500, 1551900, 357400, 394200, 679700, 885400, 375000]","[3, 8247550, 0, 0, 0, 0, 0, 0, 0, 0]",36192912
1,000488.SZ,140218000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106705000000, 0, 0, 0, 0, 0, 0, 0, 0]","[839400, 952600, 459300, 1232500, 1551900, 357400, 394200, 685800, 885400, 375000]","[3, 8253650, 0, 0, 0, 0, 0, 0, 0, 0]",36192912
1,000488.SZ,140221000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106586000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827500, 952600, 459300, 1232500, 1551900, 357500, 394200, 375800, 885400, 375000]","[3, 7943750, 0, 0, 0, 0, 0, 0, 0, 0]",36204912
1,000488.SZ,140224000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106586000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827500, 952600, 459300, 1232500, 1551900, 358900, 394200, 375800, 885400, 375000]","[3, 7945150, 0, 0, 0, 0, 0, 0, 0, 0]",36204912
1,000488.SZ,140227000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106586000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827500, 952600, 459300, 1232500, 1551900, 441300, 394200, 375800, 885400, 350400]","[3, 8002950, 0, 0, 0, 0, 0, 0, 0, 0]",36204912
1,000488.SZ,140230000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106589000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827800, 952600, 459300, 1232500, 1551900, 440300, 394200, 375800, 883900, 350400]","[3, 8000450, 0, 0, 0, 0, 0, 0, 0, 0]",36205912
1,000488.SZ,140236000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106565000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827600, 952600, 459300, 1230300, 1551900, 440300, 384200, 375800, 883900, 350400]","[3, 7990450, 0, 0, 0, 0, 0, 0, 0, 0]",36206112
1,000488.SZ,140239000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106561000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827600, 952600, 459300, 1230300, 1551500, 441800, 384200, 375800, 883900, 350400]","[3, 7991950, 0, 0, 0, 0, 0, 0, 0, 0]",36206112
1,000488.SZ,140242000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106539000000, 0, 0, 0, 0, 0, 0, 0, 0]","[824600, 953600, 459300, 1230300, 1551500, 470800, 384200, 375800, 883900, 342400]","[3, 8012950, 0, 0, 0, 0, 0, 0, 0, 0]",36206112
1,000488.SZ,140248000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106568000000, 0, 0, 0, 0, 0, 0, 0, 0]","[827600, 953600, 459300, 1230300, 1551500, 471300, 384200, 375800, 883900, 342400]","[3, 8013450, 0, 0, 0, 0, 0, 0, 0, 0]",36206112
1,000488.SZ,140254000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106706000000, 0, 0, 0, 0, 0, 0, 0, 0]","[838900, 953600, 459800, 1230300, 1553500, 471300, 386300, 400400, 883900, 342400]","[3, 8040150, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140257000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106732000000, 0, 0, 0, 0, 0, 0, 0, 0]","[841500, 953600, 459800, 1230300, 1553500, 471900, 387600, 400400, 883900, 342400]","[3, 8042050, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140300000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31000, 106760000000, 0, 0, 0, 0, 0, 0, 0, 0]","[844300, 953600, 459800, 1230300, 1553500, 479900, 387600, 400400, 883900, 342400]","[3, 8050050, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140303000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108438000000, 0, 0, 0, 0, 0, 0, 0, 0]","[844300, 953600, 616700, 1241200, 1553500, 479900, 387600, 400400, 883900, 342400]","[3, 8050050, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140306000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108538000000, 0, 0, 0, 0, 0, 0, 0, 0]","[854300, 953600, 616700, 1241200, 1553500, 479900, 390800, 400400, 883900, 342400]","[3, 8053250, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140309000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108547000000, 0, 0, 0, 0, 0, 0, 0, 0]","[855200, 953600, 616700, 1241200, 1553500, 480100, 390800, 392500, 883900, 343800]","[3, 8046950, 0, 0, 0, 0, 0, 0, 0, 0]",36208112
1,000488.SZ,140312000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108545000000, 0, 0, 0, 0, 0, 0, 0, 0]","[855200, 953400, 616700, 1241200, 1553500, 480000, 390800, 391800, 883900, 343800]","[3, 8046150, 0, 0, 0, 0, 0, 0, 0, 0]",36208212
1,000488.SZ,140315000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108334000000, 0, 0, 0, 0, 0, 0, 0, 0]","[853300, 953400, 616700, 1241000, 1534500, 480000, 386800, 391800, 883900, 343800]","[3, 8042150, 0, 0, 0, 0, 0, 0, 0, 0]",36210112
1,000488.SZ,140318000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[853300, 953400, 616700, 1242800, 1534500, 480000, 386800, 391800, 883900, 343800]","[3, 8042150, 0, 0, 0, 0, 0, 0, 0, 0]",36210112
1,000488.SZ,140321000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[853300, 953400, 616700, 1242800, 1534500, 484400, 386800, 391800, 883900, 343800]","[3, 8046550, 0, 0, 0, 0, 0, 0, 0, 0]",36210112
1,000488.SZ,140324000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108409000000, 0, 0, 0, 0, 0, 0, 0, 0]","[860700, 953400, 616700, 1242800, 1532800, 486900, 486800, 391800, 883900, 343800]","[3, 8149050, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140327000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108379000000, 0, 0, 0, 0, 0, 0, 0, 0]","[860700, 953400, 616700, 1242800, 1529800, 491500, 486800, 391800, 883900, 343800]","[3, 8153650, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140333000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108179000000, 0, 0, 0, 0, 0, 0, 0, 0]","[860700, 943400, 606700, 1242800, 1529800, 462500, 486800, 391800, 883900, 343800]","[3, 8124650, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140336000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108219000000, 0, 0, 0, 0, 0, 0, 0, 0]","[861700, 943400, 606700, 1242800, 1529800, 462500, 486800, 391800, 883900, 343800]","[3, 8124650, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140339000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108328000000, 0, 0, 0, 0, 0, 0, 0, 0]","[862600, 953400, 606700, 1242800, 1529800, 464200, 486800, 391800, 883900, 343800]","[3, 8126350, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140342000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108348000000, 0, 0, 0, 0, 0, 0, 0, 0]","[864600, 953400, 606700, 1242800, 1529800, 464200, 486800, 391800, 883900, 343800]","[3, 8126350, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140345000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108364000000, 0, 0, 0, 0, 0, 0, 0, 0]","[866200, 953400, 606700, 1242800, 1529800, 464200, 487100, 391800, 883900, 343800]","[3, 8126650, 0, 0, 0, 0, 0, 0, 0, 0]",36210412
1,000488.SZ,140348000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108539000000, 0, 0, 0, 0, 0, 0, 0, 0]","[863700, 973400, 606700, 1242800, 1529800, 463700, 487100, 391800, 883900, 343800]","[3, 8104850, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140351000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108547000000, 0, 0, 0, 0, 0, 0, 0, 0]","[864600, 973400, 617500, 1231900, 1529800, 490000, 487100, 391800, 883900, 343800]","[3, 8131150, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140354000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108549000000, 0, 0, 0, 0, 0, 0, 0, 0]","[864800, 973400, 617500, 1231900, 1529800, 490100, 507100, 391800, 883900, 343800]","[3, 8151250, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140357000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108549000000, 0, 0, 0, 0, 0, 0, 0, 0]","[864800, 973400, 617500, 1231900, 1529800, 491800, 507100, 391800, 883900, 343800]","[3, 8152950, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140400000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108609000000, 0, 0, 0, 0, 0, 0, 0, 0]","[865800, 978400, 617500, 1231900, 1529800, 492100, 507100, 391800, 883900, 343800]","[3, 8143250, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140403000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108718000000, 0, 0, 0, 0, 0, 0, 0, 0]","[865800, 978400, 628400, 1231900, 1529800, 492100, 507100, 391800, 883900, 343800]","[3, 8143250, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140406000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108679000000, 0, 0, 0, 0, 0, 0, 0, 0]","[861900, 978400, 628400, 1231900, 1529800, 492100, 507100, 391800, 883900, 343800]","[3, 8143250, 0, 0, 0, 0, 0, 0, 0, 0]",36210912
1,000488.SZ,140409000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108679000000, 0, 0, 0, 0, 0, 0, 0, 0]","[861900, 978400, 628400, 1231900, 1529800, 491200, 507100, 391800, 883900, 343800]","[3, 8135650, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140412000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108696000000, 0, 0, 0, 0, 0, 0, 0, 0]","[863600, 978400, 628400, 1231900, 1529800, 491500, 507100, 391800, 883900, 343800]","[3, 8135950, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140418000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108665000000, 0, 0, 0, 0, 0, 0, 0, 0]","[863600, 978400, 628400, 1231900, 1529800, 491800, 507100, 391800, 883900, 343800]","[3, 8136250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140421000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108689000000, 0, 0, 0, 0, 0, 0, 0, 0]","[866000, 978400, 628400, 1231900, 1529800, 491800, 507100, 391800, 883900, 343800]","[3, 8136250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140424000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108704000000, 0, 0, 0, 0, 0, 0, 0, 0]","[868200, 978400, 628400, 1231900, 1529800, 491800, 507100, 391800, 883900, 343800]","[3, 8136250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140427000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108716000000, 0, 0, 0, 0, 0, 0, 0, 0]","[869400, 978400, 628400, 1231900, 1529800, 491800, 517100, 391800, 883900, 343800]","[3, 8146250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140430000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108704000000, 0, 0, 0, 0, 0, 0, 0, 0]","[868200, 978400, 628400, 1231900, 1529800, 491800, 517100, 391800, 883900, 343800]","[3, 8146250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140433000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108700000000, 0, 0, 0, 0, 0, 0, 0, 0]","[867800, 978400, 628400, 1231900, 1529800, 494100, 517100, 394800, 883900, 343800]","[3, 8151550, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140436000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108620000000, 0, 0, 0, 0, 0, 0, 0, 0]","[859800, 978400, 628400, 1231900, 1529800, 494100, 517100, 394800, 883900, 343800]","[3, 8151550, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140439000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108620000000, 0, 0, 0, 0, 0, 0, 0, 0]","[859800, 978400, 628400, 1231900, 1529800, 494700, 507100, 394800, 883900, 343800]","[3, 8142150, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140442000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108620000000, 0, 0, 0, 0, 0, 0, 0, 0]","[859800, 978400, 628400, 1231900, 1529800, 494800, 507100, 394800, 883900, 343800]","[3, 8142250, 0, 0, 0, 0, 0, 0, 0, 0]",36211812
1,000488.SZ,140445000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108323000000, 0, 0, 0, 0, 0, 0, 0, 0]","[839900, 978400, 617600, 1232900, 1529800, 486000, 507100, 394800, 883900, 343800]","[3, 8133450, 0, 0, 0, 0, 0, 0, 0, 0]",36212612
1,000488.SZ,140448000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108323000000, 0, 0, 0, 0, 0, 0, 0, 0]","[839900, 978400, 617600, 1232900, 1529800, 486000, 502100, 394800, 883900, 343800]","[3, 8128450, 0, 0, 0, 0, 0, 0, 0, 0]",36212612
1,000488.SZ,140451000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108323000000, 0, 0, 0, 0, 0, 0, 0, 0]","[839900, 978400, 617600, 1232900, 1529800, 491000, 502100, 394800, 883900, 343800]","[3, 8133450, 0, 0, 0, 0, 0, 0, 0, 0]",36212812
1,000488.SZ,140454000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108325000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 494000, 502100, 394800, 883900, 343800]","[3, 8136450, 0, 0, 0, 0, 0, 0, 0, 0]",36212812
1,000488.SZ,140457000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108325000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 494000, 502100, 394800, 883900, 343800]","[3, 8136450, 0, 0, 0, 0, 0, 0, 0, 0]",36212912
1,000488.SZ,140500000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108325000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 494100, 502100, 394800, 883900, 343800]","[3, 8136550, 0, 0, 0, 0, 0, 0, 0, 0]",36212912
1,000488.SZ,140503000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108325000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490700, 502100, 394800, 883900, 343800]","[3, 8133150, 0, 0, 0, 0, 0, 0, 0, 0]",36216712
1,000488.SZ,140506000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490700, 502100, 394800, 883900, 343800]","[3, 8133150, 0, 0, 0, 0, 0, 0, 0, 0]",36216712
1,000488.SZ,140509000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490700, 502100, 394900, 883900, 343800]","[3, 8133250, 0, 0, 0, 0, 0, 0, 0, 0]",36216712
1,000488.SZ,140512000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 492900, 502100, 394900, 883900, 343800]","[3, 8135450, 0, 0, 0, 0, 0, 0, 0, 0]",36216712
1,000488.SZ,140518000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490900, 502100, 394900, 883900, 343800]","[3, 8133450, 0, 0, 0, 0, 0, 0, 0, 0]",36218712
1,000488.SZ,140524000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490000, 502100, 394900, 883900, 343800]","[3, 8132550, 0, 0, 0, 0, 0, 0, 0, 0]",36219612
1,000488.SZ,140527000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108352000000, 0, 0, 0, 0, 0, 0, 0, 0]","[840100, 978400, 617600, 1232900, 1529800, 490000, 487400, 394900, 883900, 343800]","[3, 8117850, 0, 0, 0, 0, 0, 0, 0, 0]",36219612
1,000488.SZ,140530000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108431000000, 0, 0, 0, 0, 0, 0, 0, 0]","[848000, 978400, 617600, 1232900, 1529800, 490000, 477400, 394900, 883900, 343800]","[3, 8107850, 0, 0, 0, 0, 0, 0, 0, 0]",36219612
1,000488.SZ,140539000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108439000000, 0, 0, 0, 0, 0, 0, 0, 0]","[848800, 978400, 617600, 1232900, 1529800, 504700, 477400, 394900, 883900, 343800]","[3, 8122550, 0, 0, 0, 0, 0, 0, 0, 0]",36219612
1,000488.SZ,140542000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108439000000, 0, 0, 0, 0, 0, 0, 0, 0]","[848800, 978400, 617600, 1232900, 1529800, 502700, 477400, 394900, 883900, 343800]","[3, 8120550, 0, 0, 0, 0, 0, 0, 0, 0]",36219612
1,000488.SZ,140545000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108430000000, 0, 0, 0, 0, 0, 0, 0, 0]","[847900, 978400, 617600, 1232900, 1529800, 502700, 477400, 394900, 883900, 343800]","[3, 8120550, 0, 0, 0, 0, 0, 0, 0, 0]",36220512
1,000488.SZ,140548000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108430000000, 0, 0, 0, 0, 0, 0, 0, 0]","[847900, 978400, 617600, 1232900, 1529800, 502400, 477400, 394900, 883900, 343800]","[3, 8120250, 0, 0, 0, 0, 0, 0, 0, 0]",36220812
1,000488.SZ,140551000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108238000000, 0, 0, 0, 0, 0, 0, 0, 0]","[848700, 978400, 617600, 1232900, 1529800, 502300, 477400, 394900, 883900, 343800]","[3, 8120150, 0, 0, 0, 0, 0, 0, 0, 0]",36220912
1,000488.SZ,140554000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108238000000, 0, 0, 0, 0, 0, 0, 0, 0]","[848700, 978400, 617600, 1232900, 1529800, 502300, 477400, 394900, 883900, 342700]","[3, 8119050, 0, 0, 0, 0, 0, 0, 0, 0]",36220912
1,000488.SZ,140557000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107838000000, 0, 0, 0, 0, 0, 0, 0, 0]","[838700, 978400, 617600, 1232900, 1529800, 502300, 477400, 394900, 883900, 342700]","[3, 8096050, 0, 0, 0, 0, 0, 0, 0, 0]",36230912
1,000488.SZ,140600000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107807000000, 0, 0, 0, 0, 0, 0, 0, 0]","[835600, 978400, 617600, 1232900, 1529800, 502500, 477400, 394900, 883900, 342700]","[3, 8095150, 0, 0, 0, 0, 0, 0, 0, 0]",36234012
1,000488.SZ,140603000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107857000000, 0, 0, 0, 0, 0, 0, 0, 0]","[835600, 978400, 617600, 1232900, 1534800, 502500, 477400, 394900, 883900, 342700]","[3, 8095150, 0, 0, 0, 0, 0, 0, 0, 0]",36234012
1,000488.SZ,140609000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107857000000, 0, 0, 0, 0, 0, 0, 0, 0]","[835600, 978400, 617600, 1232900, 1534800, 502300, 477400, 394900, 883900, 342700]","[3, 8094950, 0, 0, 0, 0, 0, 0, 0, 0]",36234012
1,000488.SZ,140612000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107857000000, 0, 0, 0, 0, 0, 0, 0, 0]","[835600, 978400, 617600, 1232900, 1534800, 502300, 477400, 393900, 883900, 342700]","[3, 8087950, 0, 0, 0, 0, 0, 0, 0, 0]",36234012
1,000488.SZ,140615000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107604000000, 0, 0, 0, 0, 0, 0, 0, 0]","[810300, 978400, 617600, 1232900, 1534800, 502800, 477400, 393900, 883900, 342700]","[3, 8088450, 0, 0, 0, 0, 0, 0, 0, 0]",36259312
1,000488.SZ,140618000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107601000000, 0, 0, 0, 0, 0, 0, 0, 0]","[810000, 978400, 617600, 1232900, 1534800, 501900, 477400, 393900, 883900, 342700]","[3, 8087550, 0, 0, 0, 0, 0, 0, 0, 0]",36260512
1,000488.SZ,140621000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107721000000, 0, 0, 0, 0, 0, 0, 0, 0]","[810000, 978400, 617600, 1244900, 1534800, 501900, 477400, 393900, 883900, 342700]","[3, 8087550, 0, 0, 0, 0, 0, 0, 0, 0]",36260512
1,000488.SZ,140624000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107715000000, 0, 0, 0, 0, 0, 0, 0, 0]","[809400, 978400, 617600, 1244900, 1534800, 497800, 477400, 393900, 883900, 342700]","[3, 8083450, 0, 0, 0, 0, 0, 0, 0, 0]",36261112
1,000488.SZ,140630000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107615000000, 0, 0, 0, 0, 0, 0, 0, 0]","[809400, 968400, 617600, 1244900, 1534800, 497800, 477400, 393900, 883900, 342700]","[3, 8083450, 0, 0, 0, 0, 0, 0, 0, 0]",36261112
1,000488.SZ,140633000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107778000000, 0, 0, 0, 0, 0, 0, 0, 0]","[805300, 988800, 617600, 1244900, 1534800, 497800, 477400, 393900, 883900, 342700]","[3, 8082650, 0, 0, 0, 0, 0, 0, 0, 0]",36265212
1,000488.SZ,140636000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 107786000000, 0, 0, 0, 0, 0, 0, 0, 0]","[806100, 988800, 617600, 1244900, 1534800, 497800, 477400, 393900, 883900, 342700]","[3, 8082650, 0, 0, 0, 0, 0, 0, 0, 0]",36265212
1,000488.SZ,140639000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[31100, 108118000000, 0, 0, 0, 0, 0, 0, 0, 0]","[811100, 988800, 617600, 1244900, 1533000, 497800, 477400, 394700, 883900, 342700]","[3, 8083450, 0, 0, 0, 0, 0, 0, 0, 0]",36265212
